,t,side,price,qty
54,29.0,ask,5260.3,1.0
55,30.0,ask,5262.3,19.0
56,30.0,ask,5262.6,14.0
57,30.0,ask,5262.900000000001,7.0
58,31.0,bid,5267.8,3.0
59,32.0,ask,5257.8,7.0
60,33.0,ask,5251.8,7.0
61,33.0,ask,5252.0,20.0
62,34.0,bid,5253.3,8.0
63,34.0,bid,5253.5,4.0
64,34.0,bid,5253.8,13.0
65,35.0,ask,5256.0,17.0
66,35.0,ask,5256.2,6.0
67,35.0,ask,5256.5,9.0
68,36.0,bid,5253.0,2.0
69,37.0,ask,5243.1,10.0
70,37.0,ask,5243.400000000001,17.0
71,38.0,bid,5250.1,3.0
72,39.0,bid,5259.0,4.0
73,39.0,bid,5259.2,4.0
74,39.0,bid,5259.5,4.0
75,40.0,ask,5251.0,14.0
76,40.0,ask,5251.2,18.0
77,41.0,ask,5253.5,14.0
78,42.0,bid,5246.700000000001,3.0
79,42.0,bid,5246.900000000001,18.0
80,43.0,bid,5247.6,16.0
81,44.0,bid,5249.400000000001,7.0
82,45.0,ask,5265.0,4.0
83,45.0,ask,5265.2,8.0
84,45.0,ask,5265.4,2.0
85,46.0,ask,5272.6,4.0
86,46.0,ask,5272.900000000001,4.0
87,46.0,ask,5273.0,3.0
88,47.0,bid,5272.1,2.0
89,48.0,bid,5272.9,9.0
90,48.0,bid,5273.0,7.0
91,49.0,bid,5277.400000000001,1.0
92,50.0,ask,5275.6,2.0
93,51.0,bid,5277.4,8.0
94,51.0,bid,5277.5,15.0
95,52.0,bid,5275.5,1.0
96,53.0,bid,5288.2,2.0
97,53.0,bid,5288.3,15.0
98,54.0,bid,5285.6,14.0
99,55.0,ask,5281.0,27.0
100,55.0,ask,5281.3,8.0
101,55.0,ask,5281.4,1.0
102,56.0,bid,5284.6,4.0
103,56.0,bid,5284.8,22.0
104,56.0,bid,5284.900000000001,6.0
105,57.0,ask,5288.6,2.0
106,58.0,bid,5303.300000000001,8.0
107,58.0,bid,5303.500000000001,4.0
108,58.0,bid,5303.700000000001,4.0
109,59.0,ask,5303.900000000001,9.0
110,59.0,ask,5304.200000000001,8.0
111,59.0,ask,5304.400000000001,17.0
112,60.0,bid,5301.8,4.0
113,60.0,bid,5302.200000000001,10.0
114,60.0,bid,5302.400000000001,9.0
115,61.0,ask,5307.700000000001,1.0
116,62.0,ask,5310.700000000001,2.0
117,63.0,bid,5313.6,42.0
118,63.0,bid,5313.8,9.0
119,64.0,ask,5306.400000000001,4.0
120,64.0,ask,5306.6,4.0
121,64.0,ask,5306.8,1.0
122,65.0,bid,5313.700000000001,1.0
123,66.0,bid,5314.3,16.0
124,67.0,bid,5305.3,12.0
125,67.0,bid,5305.400000000001,13.0
126,67.0,bid,5305.6,6.0
127,68.0,ask,5302.200000000001,4.0
128,68.0,ask,5302.300000000001,4.0
129,68.0,ask,5302.700000000001,3.0
130,69.0,ask,5306.900000000001,4.0
131,70.0,bid,5299.700000000001,21.0
132,70.0,bid,5300.000000000001,8.0
133,70.0,bid,5300.200000000001,21.0
134,71.0,ask,5289.900000000001,12.0
135,71.0,ask,5290.1,4.0
136,71.0,ask,5290.400000000001,4.0
137,72.0,ask,5291.6,7.0
138,72.0,ask,5291.700000000001,13.0
139,73.0,bid,5284.000000000001,33.0
140,73.0,bid,5284.200000000001,10.0
141,73.0,bid,5284.400000000001,6.0
142,74.0,bid,5279.8,1.0
143,75.0,bid,5287.8,7.0
144,75.0,bid,5288.200000000001,13.0
145,75.0,bid,5288.400000000001,4.0
146,76.0,bid,5289.200000000001,7.0
147,76.0,bid,5289.5,9.0
148,76.0,bid,5289.6,21.0
149,77.0,bid,5285.6,6.0
150,77.0,bid,5285.900000000001,26.0
151,78.0,bid,5282.6,12.0
152,78.0,bid,5282.8,18.0
153,79.0,bid,5274.1,14.0
154,79.0,bid,5274.3,9.0
155,80.0,ask,5273.3,3.0
156,81.0,bid,5288.1,4.0
157,81.0,bid,5288.400000000001,7.0
158,81.0,bid,5288.6,7.0
159,82.0,ask,5291.0,4.0
160,82.0,ask,5291.2,2.0
161,83.0,bid,5284.900000000001,4.0
162,83.0,bid,5285.000000000001,4.0
163,83.0,bid,5285.200000000001,4.0
164,84.0,ask,5287.8,8.0
165,85.0,bid,5285.700000000001,5.0
166,86.0,bid,5279.7,4.0
167,86.0,bid,5280.0,4.0
168,87.0,bid,5277.700000000001,10.0
169,88.0,ask,5269.0,12.0
170,88.0,ask,5269.1,4.0
171,88.0,ask,5269.6,8.0
172,89.0,ask,5260.400000000001,5.0
173,89.0,ask,5260.6,15.0
174,90.0,ask,5260.200000000001,6.0
175,91.0,bid,5255.8,1.0
176,92.0,bid,5266.8,23.0
177,93.0,bid,5267.0,6.0
178,94.0,bid,5272.0,18.0
179,95.0,ask,5276.900000000001,4.0
180,95.0,ask,5277.200000000001,4.0
181,95.0,ask,5277.3,7.0
182,96.0,ask,5268.900000000001,4.0
183,96.0,ask,5269.1,2.0
184,96.0,ask,5269.200000000001,4.0
185,97.0,ask,5268.5,4.0
186,97.0,ask,5268.6,11.0
187,98.0,bid,5269.8,3.0
188,98.0,bid,5270.0,5.0
189,99.0,bid,5266.900000000001,13.0
190,100.0,bid,5281.8,6.0
191,101.0,bid,5278.7,9.0
192,101.0,bid,5278.9,17.0
193,101.0,bid,5279.0,21.0
194,102.0,bid,5283.3,6.0
195,102.0,bid,5283.4,5.0
196,102.0,bid,5283.5,4.0
197,103.0,bid,5276.8,1.0
198,104.0,ask,5269.6,7.0
199,104.0,ask,5269.700000000001,1.0
200,105.0,bid,5266.200000000001,4.0
201,106.0,ask,5265.5,23.0
202,106.0,ask,5265.6,9.0
203,107.0,bid,5267.200000000001,2.0
204,107.0,bid,5267.400000000001,4.0
205,107.0,bid,5267.700000000001,4.0
206,108.0,ask,5278.5,10.0
207,108.0,ask,5278.7,24.0
208,109.0,ask,5282.700000000001,25.0
209,110.0,ask,5278.8,8.0
210,111.0,bid,5284.1,4.0
211,111.0,bid,5284.3,4.0
212,111.0,bid,5284.5,4.0
213,112.0,ask,5291.5,4.0
214,113.0,ask,5281.700000000001,4.0
215,113.0,ask,5282.000000000001,24.0
216,114.0,ask,5283.400000000001,37.0
217,114.0,ask,5283.700000000001,12.0
218,115.0,ask,5290.6,3.0
219,116.0,bid,5293.5,4.0
220,116.0,bid,5293.8,4.0
221,116.0,bid,5294.1,4.0
222,117.0,ask,5297.0,5.0
223,117.0,ask,5297.2,4.0
224,117.0,ask,5297.4,1.0
225,118.0,bid,5293.900000000001,28.0
226,118.0,bid,5294.200000000001,5.0
227,119.0,ask,5295.8,6.0
228,119.0,ask,5296.0,22.0
229,119.0,ask,5296.2,2.0
230,120.0,ask,5294.200000000001,7.0
231,121.0,bid,5288.1,1.0
232,122.0,ask,5284.1,1.0
233,123.0,ask,5284.1,12.0
234,123.0,ask,5284.200000000001,2.0
235,124.0,ask,5279.900000000001,1.0
236,125.0,ask,5281.1,7.0
237,126.0,bid,5282.400000000001,9.0
238,126.0,bid,5282.6,8.0
239,127.0,ask,5283.5,4.0
240,127.0,ask,5283.7,2.0
241,128.0,bid,5281.6,8.0
242,128.0,bid,5281.900000000001,9.0
243,128.0,bid,5282.1,9.0
244,129.0,bid,5279.8,4.0
245,130.0,ask,5270.8,1.0
246,131.0,bid,5272.0,3.0
247,132.0,ask,5270.200000000001,2.0
248,133.0,bid,5266.3,5.0
249,134.0,bid,5265.8,4.0
250,134.0,bid,5266.1,7.0
251,135.0,bid,5261.2,1.0
252,135.0,bid,5261.3,15.0
253,136.0,bid,5262.200000000001,4.0
254,136.0,bid,5262.400000000001,4.0
255,137.0,bid,5266.8,8.0
256,138.0,bid,5267.5,7.0
257,138.0,bid,5267.7,6.0
258,138.0,bid,5268.0,48.0
259,139.0,ask,5271.200000000001,1.0
260,140.0,ask,5269.0,9.0
261,141.0,bid,5272.5,4.0
262,142.0,bid,5269.8,9.0
263,143.0,bid,5268.700000000001,4.0
264,144.0,bid,5273.7,6.0
265,144.0,bid,5274.0,10.0
266,145.0,ask,5267.8,3.0
267,146.0,bid,5262.0,8.0
268,147.0,bid,5261.300000000001,1.0
269,147.0,bid,5261.500000000001,4.0
270,147.0,bid,5261.700000000001,7.0
271,148.0,ask,5260.900000000001,1.0
272,149.0,bid,5261.900000000001,3.0
273,149.0,bid,5262.0,5.0
274,149.0,bid,5262.3,4.0
275,150.0,bid,5254.400000000001,7.0
276,151.0,ask,5256.3,4.0
277,151.0,ask,5256.5,11.0
278,151.0,ask,5256.8,4.0
279,152.0,ask,5247.900000000001,15.0
280,152.0,ask,5248.000000000001,4.0
281,152.0,ask,5248.3,6.0
282,153.0,ask,5248.200000000001,26.0
283,153.0,ask,5248.300000000001,7.0
284,153.0,ask,5248.800000000001,2.0
285,154.0,bid,5252.3,7.0
286,155.0,ask,5251.900000000001,9.0
287,155.0,ask,5252.1,19.0
288,155.0,ask,5252.400000000001,6.0
289,156.0,ask,5254.3,16.0
290,156.0,ask,5254.400000000001,21.0
291,157.0,bid,5243.900000000001,2.0
292,158.0,bid,5248.2,2.0
293,158.0,bid,5248.3,4.0
294,159.0,ask,5246.1,36.0
295,159.0,ask,5246.400000000001,14.0
296,160.0,ask,5266.5,6.0
297,160.0,ask,5266.6,7.0
298,160.0,ask,5266.9,8.0
299,161.0,ask,5260.5,1.0
300,162.0,ask,5260.1,10.0
301,163.0,ask,5260.6,36.0
302,163.0,ask,5260.700000000001,8.0
303,163.0,ask,5261.200000000001,6.0
304,164.0,bid,5263.8,3.0
305,165.0,ask,5266.200000000001,7.0
306,166.0,ask,5254.900000000001,6.0
307,167.0,ask,5255.1,7.0
308,167.0,ask,5255.400000000001,18.0
309,168.0,ask,5247.0,7.0
310,168.0,ask,5247.1,7.0
311,169.0,ask,5242.1,3.0
312,170.0,ask,5248.0,5.0
313,170.0,ask,5248.1,8.0
314,171.0,bid,5249.200000000001,6.0
315,171.0,bid,5249.400000000001,39.0
316,171.0,bid,5249.6,10.0
317,172.0,ask,5242.0,5.0
318,172.0,ask,5242.3,1.0
319,173.0,ask,5241.3,6.0
320,173.0,ask,5241.6,5.0
321,173.0,ask,5241.7,2.0
322,174.0,ask,5244.0,6.0
323,175.0,ask,5253.200000000001,5.0
324,175.0,ask,5253.500000000001,6.0
325,176.0,ask,5254.200000000001,12.0
326,176.0,ask,5254.500000000001,10.0
327,177.0,bid,5253.700000000001,2.0
328,178.0,bid,5255.200000000001,4.0
329,178.0,bid,5255.500000000001,8.0
330,178.0,bid,5255.700000000001,4.0
331,179.0,bid,5252.8,2.0
332,180.0,bid,5258.1,4.0
333,181.0,bid,5257.8,4.0
334,182.0,ask,5262.0,7.0
335,183.0,bid,5271.3,4.0
336,183.0,bid,5271.6,10.0
337,184.0,ask,5263.5,18.0
338,184.0,ask,5263.6,28.0
339,185.0,ask,5265.3,6.0
340,185.0,ask,5265.6,38.0
341,186.0,ask,5264.400000000001,12.0
342,186.0,ask,5264.700000000001,28.0
343,187.0,bid,5265.6,4.0
344,188.0,ask,5265.5,32.0
345,189.0,ask,5261.8,17.0
346,190.0,ask,5267.200000000001,7.0
347,191.0,ask,5272.200000000001,4.0
348,191.0,ask,5272.400000000001,4.0
349,191.0,ask,5272.6,7.0
350,192.0,ask,5277.6,1.0
351,193.0,ask,5281.0,22.0
352,194.0,bid,5274.0,1.0
353,195.0,bid,5275.3,5.0
354,196.0,bid,5275.8,15.0
355,196.0,bid,5275.900000000001,4.0
356,197.0,ask,5273.200000000001,12.0
357,197.0,ask,5273.500000000001,5.0
358,198.0,bid,5266.900000000001,3.0
359,199.0,bid,5267.8,1.0
360,200.0,ask,5266.700000000001,2.0
361,201.0,ask,5265.0,21.0
362,201.0,ask,5265.3,6.0
363,202.0,bid,5267.200000000001,5.0
364,203.0,bid,5264.8,1.0
365,204.0,bid,5259.400000000001,3.0
366,205.0,ask,5266.3,6.0
367,205.0,ask,5266.6,2.0
368,206.0,ask,5275.3,1.0
369,207.0,bid,5271.6,4.0
370,207.0,bid,5271.900000000001,7.0
371,208.0,bid,5287.4,5.0
372,208.0,bid,5287.5,9.0
373,209.0,bid,5288.6,9.0
374,210.0,ask,5284.200000000001,1.0
375,211.0,ask,5283.6,6.0
376,211.0,ask,5283.700000000001,4.0
377,211.0,ask,5283.8,1.0
378,212.0,ask,5289.5,4.0
379,213.0,bid,5289.3,1.0
380,213.0,bid,5289.400000000001,10.0
381,214.0,ask,5303.0,1.0
382,215.0,ask,5296.8,10.0
383,216.0,bid,5289.6,1.0
384,216.0,bid,5289.8,5.0
385,217.0,bid,5292.1,1.0
386,218.0,bid,5291.5,1.0
387,219.0,bid,5296.7,7.0
388,219.0,bid,5296.8,7.0
389,220.0,ask,5300.1,44.0
390,221.0,ask,5302.400000000001,8.0
391,221.0,ask,5302.500000000001,4.0
392,221.0,ask,5303.000000000001,3.0
393,222.0,bid,5307.900000000001,2.0
394,223.0,ask,5318.5,25.0
395,223.0,ask,5318.8,3.0
396,224.0,bid,5307.1,3.0
397,225.0,ask,5306.5,5.0
398,225.0,ask,5306.7,7.0
399,226.0,bid,5309.0,1.0
400,226.0,bid,5309.1,4.0
401,226.0,bid,5309.3,4.0
402,227.0,ask,5313.700000000001,9.0
403,227.0,ask,5314.000000000001,6.0
404,227.0,ask,5314.300000000001,7.0
405,228.0,ask,5306.400000000001,15.0
406,229.0,bid,5292.700000000001,1.0
407,230.0,bid,5306.700000000001,5.0
408,231.0,bid,5306.8,6.0
409,231.0,bid,5306.900000000001,6.0
410,232.0,ask,5308.8,7.0
411,232.0,ask,5309.0,1.0
412,233.0,ask,5311.900000000001,4.0
413,233.0,ask,5312.1,9.0
414,234.0,bid,5307.900000000001,7.0
415,234.0,bid,5308.2,51.0
416,234.0,bid,5308.3,4.0
417,235.0,ask,5308.900000000001,4.0
418,235.0,ask,5309.1,4.0
419,235.0,ask,5309.3,2.0
420,236.0,bid,5321.1,8.0
421,236.0,bid,5321.400000000001,16.0
422,237.0,ask,5306.900000000001,4.0
423,237.0,ask,5307.1,9.0
424,237.0,ask,5307.200000000001,1.0
425,238.0,bid,5302.900000000001,11.0
426,238.0,bid,5303.200000000001,7.0
427,239.0,ask,5299.900000000001,2.0
428,240.0,bid,5301.900000000001,3.0
429,241.0,bid,5297.5,2.0
430,241.0,bid,5297.6,4.0
431,242.0,ask,5293.0,3.0
432,243.0,ask,5295.400000000001,4.0
433,243.0,ask,5295.700000000001,4.0
434,244.0,bid,5289.8,4.0
435,245.0,bid,5291.8,2.0
436,245.0,bid,5291.900000000001,7.0
437,246.0,ask,5298.3,11.0
438,246.0,ask,5298.5,15.0
439,246.0,ask,5298.8,4.0
440,247.0,bid,5298.8,3.0
441,248.0,ask,5284.0,21.0
442,248.0,ask,5284.1,10.0
443,249.0,ask,5287.700000000001,3.0
444,250.0,ask,5294.5,12.0
445,251.0,bid,5290.000000000001,4.0
446,251.0,bid,5290.200000000001,4.0
447,252.0,ask,5298.1,13.0
448,252.0,ask,5298.3,17.0
449,252.0,ask,5298.5,14.0
450,253.0,ask,5292.0,11.0
451,253.0,ask,5292.1,7.0
452,253.0,ask,5292.6,3.0
453,254.0,ask,5293.5,12.0
454,254.0,ask,5293.8,2.0
455,255.0,bid,5285.6,3.0
456,255.0,bid,5285.900000000001,10.0
457,256.0,ask,5282.8,4.0
458,256.0,ask,5283.1,5.0
459,257.0,bid,5284.700000000001,4.0
460,257.0,bid,5284.8,9.0
461,257.0,bid,5285.1,15.0
462,258.0,bid,5280.400000000001,4.0
463,258.0,bid,5280.700000000001,18.0
464,259.0,bid,5282.5,12.0
465,260.0,bid,5286.8,1.0
466,261.0,bid,5284.400000000001,5.0
467,261.0,bid,5284.5,6.0
468,261.0,bid,5284.8,6.0
469,262.0,bid,5281.8,17.0
470,263.0,bid,5287.7,8.0
471,263.0,bid,5288.0,8.0
472,264.0,bid,5285.6,2.0
473,264.0,bid,5285.8,6.0
474,265.0,bid,5291.1,11.0
475,265.0,bid,5291.3,8.0
476,265.0,bid,5291.400000000001,5.0
477,266.0,ask,5296.5,5.0
478,266.0,ask,5296.7,1.0
479,267.0,ask,5301.900000000001,3.0
480,268.0,ask,5303.900000000001,5.0
481,268.0,ask,5304.1,1.0
482,269.0,bid,5298.700000000001,4.0
483,270.0,ask,5304.900000000001,1.0
484,271.0,bid,5295.6,18.0
485,272.0,bid,5302.400000000001,16.0
486,272.0,bid,5302.700000000001,4.0
487,273.0,ask,5299.8,4.0
488,273.0,ask,5299.900000000001,9.0
489,273.0,ask,5300.1,3.0
490,274.0,bid,5299.2,10.0
491,274.0,bid,5299.5,24.0
492,275.0,ask,5293.6,6.0
493,275.0,ask,5293.700000000001,1.0
494,276.0,bid,5286.400000000001,9.0
495,277.0,bid,5281.7,3.0
496,277.0,bid,5282.0,12.0
497,277.0,bid,5282.3,5.0
498,278.0,bid,5284.200000000001,2.0
499,278.0,bid,5284.5,11.0
500,278.0,bid,5284.6,10.0
501,279.0,bid,5281.8,3.0
502,280.0,bid,5283.5,2.0
503,281.0,ask,5254.6,9.0
504,281.0,ask,5254.700000000001,5.0
505,282.0,ask,5260.400000000001,5.0
506,282.0,ask,5260.700000000001,8.0
507,283.0,bid,5259.3,2.0
508,283.0,bid,5259.6,6.0
509,283.0,bid,5259.900000000001,20.0
510,284.0,ask,5256.900000000001,1.0
511,285.0,bid,5262.2,3.0
512,285.0,bid,5262.5,14.0
513,286.0,bid,5253.500000000001,4.0
514,286.0,bid,5253.700000000001,4.0
515,287.0,bid,5260.5,21.0
516,288.0,ask,5259.8,9.0
517,288.0,ask,5259.900000000001,10.0
518,288.0,ask,5260.2,4.0
519,289.0,bid,5253.3,3.0
520,289.0,bid,5253.5,4.0
521,290.0,bid,5253.8,5.0
522,290.0,bid,5254.2,6.0
523,290.0,bid,5254.3,8.0
524,291.0,bid,5261.5,9.0
525,291.0,bid,5261.8,16.0
526,291.0,bid,5262.0,32.0
527,292.0,bid,5262.6,2.0
528,293.0,bid,5255.0,5.0
529,294.0,ask,5246.8,4.0
530,294.0,ask,5247.0,3.0
531,295.0,bid,5242.5,7.0
532,295.0,bid,5242.7,5.0
533,295.0,bid,5243.0,17.0
534,296.0,ask,5220.700000000001,3.0
535,297.0,bid,5229.0,9.0
536,297.0,bid,5229.2,26.0
537,297.0,bid,5229.5,11.0
538,298.0,bid,5231.400000000001,13.0
539,298.0,bid,5231.5,22.0
540,298.0,bid,5231.8,24.0
541,299.0,bid,5231.300000000001,6.0
542,299.0,bid,5231.500000000001,5.0
543,299.0,bid,5231.700000000001,6.0
544,300.0,bid,5234.400000000001,6.0
545,300.0,bid,5234.6,24.0
546,301.0,ask,5221.900000000001,3.0
547,302.0,ask,5224.6,1.0
548,303.0,bid,5228.400000000001,4.0
549,303.0,bid,5228.6,15.0
550,304.0,bid,5220.200000000001,9.0
551,305.0,bid,5204.8,6.0
552,306.0,ask,5206.700000000001,4.0
553,307.0,bid,5188.1,1.0
554,307.0,bid,5188.3,25.0
555,308.0,bid,5210.1,24.0
556,309.0,ask,5231.200000000001,11.0
557,309.0,ask,5231.500000000001,12.0
558,309.0,ask,5231.6,2.0
559,310.0,ask,5220.400000000001,6.0
560,310.0,ask,5220.6,6.0
561,310.0,ask,5220.900000000001,3.0
562,311.0,bid,5218.400000000001,6.0
563,312.0,ask,5238.3,4.0
564,313.0,ask,5227.0,10.0
565,313.0,ask,5227.1,6.0
566,313.0,ask,5227.3,5.0
567,314.0,ask,5224.900000000001,5.0
568,314.0,ask,5225.000000000001,9.0
569,314.0,ask,5225.3,5.0
570,315.0,ask,5251.900000000001,10.0
571,315.0,ask,5252.1,4.0
572,315.0,ask,5252.3,14.0
573,316.0,ask,5247.5,5.0
574,316.0,ask,5247.8,2.0
575,317.0,bid,5248.2,14.0
576,317.0,bid,5248.5,9.0
577,318.0,bid,5239.5,22.0
578,319.0,bid,5236.200000000001,15.0
579,319.0,bid,5236.3,18.0
580,319.0,bid,5236.6,14.0
581,320.0,bid,5221.8,30.0
582,320.0,bid,5222.200000000001,9.0
583,320.0,bid,5222.400000000001,4.0
584,321.0,bid,5231.0,4.0
585,321.0,bid,5231.1,8.0
586,322.0,bid,5225.0,1.0
587,323.0,ask,5228.1,4.0
588,323.0,ask,5228.3,2.0
589,323.0,ask,5228.400000000001,6.0
590,324.0,bid,5217.700000000001,1.0
591,325.0,ask,5228.0,14.0
592,325.0,ask,5228.3,8.0
593,326.0,ask,5220.5,4.0
594,326.0,ask,5220.6,4.0
595,326.0,ask,5220.9,4.0
596,327.0,ask,5221.200000000001,25.0
597,327.0,ask,5221.300000000001,5.0
598,328.0,ask,5216.5,11.0
599,328.0,ask,5216.8,7.0
600,328.0,ask,5216.9,2.0
601,329.0,bid,5204.0,7.0
602,329.0,bid,5204.1,8.0
603,330.0,bid,5210.8,35.0
604,330.0,bid,5211.1,10.0
605,331.0,ask,5207.0,6.0
606,331.0,ask,5207.1,10.0
607,332.0,ask,5211.6,1.0
608,333.0,ask,5209.200000000001,17.0
609,333.0,ask,5209.400000000001,5.0
610,334.0,ask,5222.8,15.0
611,334.0,ask,5223.1,6.0
612,334.0,ask,5223.2,32.0
613,335.0,ask,5226.0,8.0
614,335.0,ask,5226.2,10.0
615,336.0,ask,5222.200000000001,3.0
616,337.0,ask,5225.400000000001,20.0
617,337.0,ask,5225.700000000001,5.0
618,337.0,ask,5225.8,5.0
619,338.0,bid,5224.1,6.0
620,339.0,ask,5212.900000000001,26.0
621,340.0,bid,5207.3,4.0
622,341.0,bid,5207.0,11.0
623,341.0,bid,5207.3,6.0
624,342.0,ask,5211.1,6.0
625,342.0,ask,5211.200000000001,2.0
626,343.0,bid,5199.6,19.0
627,344.0,ask,5193.900000000001,4.0
628,344.0,ask,5194.1,4.0
629,344.0,ask,5194.200000000001,2.0
630,345.0,bid,5192.1,4.0
631,345.0,bid,5192.400000000001,8.0
632,345.0,bid,5192.700000000001,6.0
633,346.0,ask,5193.6,8.0
634,346.0,ask,5193.8,5.0
635,346.0,ask,5193.900000000001,9.0
636,347.0,bid,5212.400000000001,20.0
637,347.0,bid,5212.7,4.0
638,347.0,bid,5212.8,30.0
639,348.0,bid,5199.3,3.0
640,348.0,bid,5199.400000000001,6.0
641,349.0,ask,5193.8,8.0
642,349.0,ask,5194.0,19.0
643,349.0,ask,5194.3,5.0
644,350.0,ask,5193.3,14.0
645,350.0,ask,5193.5,15.0
646,351.0,bid,5188.000000000001,2.0
647,351.0,bid,5188.200000000001,4.0
648,352.0,ask,5178.700000000001,4.0
649,352.0,ask,5178.900000000001,1.0
650,353.0,bid,5184.8,1.0
651,353.0,bid,5185.0,4.0
652,354.0,ask,5188.6,16.0
653,354.0,ask,5188.700000000001,17.0
654,354.0,ask,5188.900000000001,4.0
655,355.0,bid,5169.0,11.0
656,355.0,bid,5169.5,4.0
657,355.0,bid,5169.6,6.0
658,356.0,bid,5152.6,12.0
659,356.0,bid,5152.7,4.0
660,356.0,bid,5153.0,4.0
661,357.0,bid,5132.6,5.0
662,357.0,bid,5132.8,7.0
663,358.0,bid,5127.3,7.0
664,358.0,bid,5127.400000000001,7.0
665,358.0,bid,5127.6,14.0
666,359.0,bid,5149.3,13.0
667,359.0,bid,5149.5,16.0
668,359.0,bid,5149.8,15.0
669,360.0,ask,5166.6,4.0
670,361.0,bid,5147.0,4.0
671,361.0,bid,5147.2,4.0
672,361.0,bid,5147.3,8.0
673,362.0,ask,5122.5,15.0
674,362.0,ask,5122.7,13.0
675,362.0,ask,5123.1,4.0
676,363.0,ask,5133.400000000001,6.0
677,364.0,bid,5108.700000000001,1.0
678,365.0,ask,5112.400000000001,4.0
679,365.0,ask,5112.700000000001,9.0
680,365.0,ask,5112.900000000001,9.0
681,366.0,ask,5132.200000000001,10.0
682,367.0,ask,5145.400000000001,5.0
683,367.0,ask,5145.500000000001,12.0
684,367.0,ask,5145.8,1.0
685,368.0,ask,5141.8,20.0
686,368.0,ask,5142.0,2.0
687,369.0,bid,5167.700000000001,1.0
688,370.0,bid,5194.3,11.0
689,370.0,bid,5194.7,4.0
690,370.0,bid,5194.8,4.0
691,371.0,ask,5201.5,16.0
692,371.0,ask,5201.6,10.0
693,371.0,ask,5202.0,10.0
694,372.0,ask,5184.8,8.0
695,372.0,ask,5185.1,8.0
696,372.0,ask,5185.2,11.0
697,373.0,bid,5178.2,12.0
698,373.0,bid,5178.7,18.0
699,373.0,bid,5178.8,35.0
700,374.0,bid,5164.200000000001,4.0
701,375.0,bid,5167.1,5.0
702,375.0,bid,5167.5,19.0
703,375.0,bid,5167.6,5.0
704,376.0,bid,5143.0,8.0
705,377.0,bid,5137.900000000001,9.0
706,377.0,bid,5138.1,8.0
707,378.0,bid,5148.5,14.0
708,378.0,bid,5148.7,4.0
709,378.0,bid,5149.0,7.0
710,379.0,bid,5126.6,8.0
711,379.0,bid,5126.8,16.0
712,379.0,bid,5127.1,9.0
713,380.0,ask,5132.1,4.0
714,380.0,ask,5132.200000000001,4.0
715,380.0,ask,5132.6,4.0
716,381.0,bid,5119.2,3.0
717,381.0,bid,5119.5,13.0
718,382.0,ask,5125.700000000001,4.0
719,382.0,ask,5125.900000000001,4.0
720,382.0,ask,5126.000000000001,2.0
721,383.0,bid,5106.200000000001,5.0
722,383.0,bid,5106.6,5.0
723,383.0,bid,5106.700000000001,7.0
724,384.0,ask,5116.400000000001,5.0
725,384.0,ask,5116.6,11.0
726,384.0,ask,5116.900000000001,1.0
727,385.0,ask,5100.0,8.0
728,385.0,ask,5100.2,14.0
729,386.0,ask,5109.3,13.0
730,386.0,ask,5109.5,33.0
731,386.0,ask,5109.8,8.0
732,387.0,ask,5120.400000000001,4.0
