,t,side,price,qty
120,65.0,ask,3189.6,4.0
121,65.0,ask,3190.0,4.0
122,66.0,bid,3228.6000000000004,1.0
123,67.0,bid,3239.3,6.0
124,67.0,bid,3239.6,7.0
125,67.0,bid,3239.9,9.0
126,68.0,bid,3204.5,11.0
127,68.0,bid,3204.7000000000003,7.0
128,68.0,bid,3204.8,6.0
129,69.0,ask,3167.5,4.0
130,69.0,ask,3167.7,6.0
131,69.0,ask,3168.0,4.0
132,70.0,bid,3194.9,3.0
133,71.0,bid,3203.4,4.0
134,71.0,bid,3203.6000000000004,14.0
135,71.0,bid,3203.8,43.0
136,72.0,bid,3201.3,1.0
137,73.0,bid,3173.4,25.0
138,74.0,bid,3163.0,4.0
139,74.0,bid,3163.2,6.0
140,74.0,bid,3163.5,34.0
141,75.0,ask,3187.2000000000003,4.0
142,75.0,ask,3187.3,4.0
143,75.0,ask,3187.4,4.0
144,76.0,ask,3129.5,1.0
145,77.0,bid,3135.8,20.0
146,77.0,bid,3135.9,13.0
147,78.0,bid,3115.4,11.0
148,78.0,bid,3115.7000000000003,20.0
149,78.0,bid,3115.8,22.0
150,79.0,bid,3111.9,6.0
151,79.0,bid,3112.3,10.0
152,79.0,bid,3112.4,17.0
153,80.0,ask,3118.7000000000003,1.0
154,81.0,bid,3084.2000000000003,8.0
155,81.0,bid,3084.3,6.0
156,81.0,bid,3084.6000000000004,5.0
157,82.0,bid,3101.9000000000005,31.0
158,82.0,bid,3102.1000000000004,6.0
159,83.0,bid,2959.1000000000004,6.0
160,84.0,bid,2932.4,16.0
161,84.0,bid,2932.5,25.0
162,84.0,bid,2932.8,6.0
163,85.0,ask,3031.9,1.0
164,86.0,bid,3014.2000000000003,16.0
165,87.0,bid,3008.6000000000004,4.0
166,87.0,bid,3008.9000000000005,8.0
167,87.0,bid,3009.1000000000004,17.0
168,88.0,ask,2936.9,4.0
169,88.0,ask,2937.0,4.0
170,88.0,ask,2937.3,4.0
171,89.0,bid,2842.6,3.0
172,89.0,bid,2842.9,19.0
173,90.0,ask,2869.5,6.0
174,90.0,ask,2869.8,9.0
175,91.0,bid,2863.3,11.0
176,92.0,ask,2853.3,1.0
177,93.0,bid,2840.3,6.0
178,93.0,bid,2840.4,4.0
179,93.0,bid,2840.7000000000003,16.0
180,94.0,ask,2777.2000000000003,3.0
181,95.0,ask,2785.8,7.0
182,95.0,ask,2785.9,9.0
183,95.0,ask,2786.1000000000004,4.0
184,96.0,ask,2728.8,5.0
185,96.0,ask,2729.0,9.0
186,96.0,ask,2729.2000000000003,4.0
187,97.0,bid,2861.1000000000004,1.0
188,97.0,bid,2861.3,6.0
189,98.0,ask,2908.2000000000003,12.0
190,98.0,ask,2908.3,11.0
191,98.0,ask,2908.8,11.0
192,99.0,bid,2906.4,3.0
193,99.0,bid,2906.5,4.0
194,99.0,bid,2906.8,4.0
195,100.0,ask,2892.7000000000003,5.0
196,100.0,ask,2892.8,23.0
197,100.0,ask,2893.3,6.0
198,101.0,bid,2768.9,12.0
199,102.0,ask,2811.0,6.0
200,102.0,ask,2811.3,5.0
201,103.0,ask,2811.2000000000003,16.0
202,103.0,ask,2811.3,15.0
203,104.0,ask,2801.8,12.0
204,104.0,ask,2802.0,2.0
205,105.0,bid,2804.1000000000004,17.0
206,105.0,bid,2804.3,8.0
207,106.0,ask,2763.3,7.0
208,106.0,ask,2763.4,10.0
209,106.0,ask,2763.9,5.0
210,107.0,ask,2818.7000000000003,11.0
211,107.0,ask,2818.9,31.0
212,107.0,ask,2819.1000000000004,5.0
213,108.0,ask,2815.8,21.0
214,109.0,bid,2785.1,5.0
215,109.0,bid,2785.4,10.0
216,109.0,bid,2785.5,5.0
217,110.0,bid,2730.0,10.0
218,110.0,bid,2730.1000000000004,7.0
219,110.0,bid,2730.3,4.0
220,111.0,bid,2703.0,7.0
221,111.0,bid,2703.3,4.0
222,111.0,bid,2703.4,8.0
223,112.0,ask,2719.8,5.0
224,113.0,ask,2858.1000000000004,3.0
225,114.0,bid,2853.5,5.0
226,114.0,bid,2853.7000000000003,12.0
227,114.0,bid,2853.9,9.0
228,115.0,bid,2848.0,5.0
229,115.0,bid,2848.3,5.0
230,115.0,bid,2848.5,9.0
231,116.0,bid,2873.8,7.0
232,116.0,bid,2874.1000000000004,23.0
233,116.0,bid,2874.2000000000003,5.0
234,117.0,ask,2874.9,6.0
235,117.0,ask,2875.2000000000003,13.0
236,118.0,ask,2825.8,22.0
237,118.0,ask,2826.1000000000004,13.0
238,118.0,ask,2826.2000000000003,10.0
239,119.0,ask,2942.5,17.0
240,119.0,ask,2942.8,6.0
241,119.0,ask,2943.1,5.0
242,120.0,ask,2955.5,24.0
243,120.0,ask,2955.7,6.0
244,120.0,ask,2956.0,13.0
245,121.0,ask,2964.0,6.0
246,121.0,ask,2964.2,5.0
247,121.0,ask,2964.5,4.0
248,122.0,ask,2972.8,8.0
249,122.0,ask,2972.9,3.0
250,123.0,bid,2989.0,4.0
251,123.0,bid,2989.2,4.0
252,123.0,bid,2989.5,4.0
253,124.0,ask,2996.9,2.0
254,125.0,ask,3013.1000000000004,8.0
255,125.0,ask,3013.3,4.0
256,125.0,ask,3013.4000000000005,11.0
257,126.0,ask,3024.7000000000003,6.0
258,126.0,ask,3024.9,51.0
259,127.0,bid,3009.4,3.0
260,127.0,bid,3009.7,4.0
261,127.0,bid,3010.0,4.0
262,128.0,bid,2987.2000000000003,1.0
263,129.0,ask,2999.5,15.0
264,130.0,bid,2954.8,1.0
265,130.0,bid,2955.1000000000004,4.0
266,131.0,ask,2954.7000000000003,35.0
267,131.0,ask,2955.0000000000005,4.0
268,131.0,ask,2955.1000000000004,19.0
269,132.0,bid,2975.0,1.0
270,133.0,ask,3020.2000000000003,4.0
271,134.0,ask,3006.3,7.0
272,134.0,ask,3006.5,4.0
273,134.0,ask,3006.8,6.0
274,135.0,ask,3014.9,5.0
275,135.0,ask,3015.2000000000003,4.0
276,135.0,ask,3015.4,8.0
277,136.0,ask,3007.4,10.0
278,136.0,ask,3007.5,14.0
279,136.0,ask,3007.9,6.0
280,137.0,ask,3008.4,9.0
281,138.0,ask,3022.2000000000003,14.0
282,138.0,ask,3022.4,6.0
283,138.0,ask,3022.5000000000005,6.0
284,139.0,bid,3049.2000000000003,1.0
285,140.0,bid,2995.2000000000003,3.0
286,140.0,bid,2995.4,4.0
287,141.0,ask,3017.0,10.0
288,142.0,bid,2998.5000000000005,2.0
289,142.0,bid,2998.6000000000004,4.0
290,143.0,ask,2995.3,1.0
291,144.0,ask,2999.1000000000004,9.0
292,144.0,ask,2999.3,3.0
293,144.0,ask,2999.4000000000005,17.0
294,145.0,ask,3005.0,2.0
295,146.0,ask,3040.8,11.0
296,146.0,ask,3041.0,28.0
297,146.0,ask,3041.4,17.0
298,147.0,ask,3010.8,16.0
299,147.0,ask,3010.9,14.0
300,148.0,bid,2949.5000000000005,6.0
301,148.0,bid,2949.7000000000003,4.0
302,149.0,ask,2972.1000000000004,1.0
303,150.0,ask,2946.3,6.0
304,150.0,ask,2946.5,3.0
305,151.0,ask,2957.6000000000004,14.0
306,151.0,ask,2957.8,19.0
307,152.0,ask,2937.3,21.0
308,152.0,ask,2937.4,24.0
309,152.0,ask,2937.7000000000003,4.0
310,153.0,bid,2889.7000000000003,4.0
311,153.0,bid,2890.2000000000003,4.0
312,153.0,bid,2890.3,4.0
313,154.0,bid,2939.9,1.0
314,155.0,ask,2978.9,13.0
315,155.0,ask,2979.0,20.0
316,155.0,ask,2979.2000000000003,10.0
317,156.0,ask,2963.3,17.0
318,157.0,ask,2956.5,8.0
319,157.0,ask,2956.8,15.0
320,158.0,ask,2965.9,10.0
321,159.0,ask,2966.7000000000003,9.0
322,159.0,ask,2967.0000000000005,2.0
323,160.0,bid,2958.8,8.0
324,160.0,bid,2959.1000000000004,4.0
325,161.0,ask,2924.3,14.0
326,161.0,ask,2924.4,18.0
327,162.0,ask,2930.0,6.0
328,162.0,ask,2930.1,5.0
329,162.0,ask,2930.5,6.0
330,163.0,ask,2932.6000000000004,9.0
331,163.0,ask,2932.9000000000005,18.0
332,164.0,bid,2917.2,1.0
333,164.0,bid,2917.5,4.0
334,165.0,ask,2904.5,11.0
335,165.0,ask,2904.8,3.0
336,166.0,ask,2881.8,5.0
337,166.0,ask,2881.9,1.0
338,167.0,bid,2874.3,2.0
339,168.0,ask,2916.0,1.0
340,169.0,ask,2967.9,7.0
341,169.0,ask,2968.2000000000003,3.0
342,170.0,bid,2976.3,4.0
343,171.0,bid,3014.2,4.0
344,171.0,bid,3014.4,16.0
345,171.0,bid,3014.5,5.0
346,172.0,ask,3033.9,4.0
347,172.0,ask,3034.0,4.0
348,172.0,ask,3034.4,2.0
349,173.0,bid,3025.8,11.0
350,174.0,ask,3020.5,4.0
351,174.0,ask,3020.8,1.0
352,175.0,ask,2996.2000000000003,1.0
353,176.0,ask,2969.5,4.0
354,176.0,ask,2969.6,4.0
355,177.0,bid,2994.7000000000003,2.0
356,178.0,bid,3004.0,2.0
357,178.0,bid,3004.1000000000004,14.0
358,178.0,bid,3004.3,5.0
359,179.0,bid,3008.4,12.0
360,179.0,bid,3008.7000000000003,8.0
361,180.0,ask,3010.7000000000003,4.0
362,180.0,ask,3010.9,4.0
363,180.0,ask,3011.2000000000003,4.0
364,181.0,bid,3000.6000000000004,6.0
365,181.0,bid,3001.0000000000005,16.0
366,181.0,bid,3001.1000000000004,4.0
367,182.0,ask,3016.0,4.0
368,182.0,ask,3016.1,4.0
369,183.0,ask,3015.7000000000003,4.0
370,183.0,ask,3015.9,4.0
371,183.0,ask,3016.1000000000004,3.0
372,184.0,bid,3012.5,1.0
373,184.0,bid,3012.8,4.0
374,185.0,bid,3010.3,4.0
375,186.0,bid,2986.0,6.0
376,187.0,ask,2987.8,4.0
377,187.0,ask,2988.1000000000004,2.0
378,188.0,bid,2923.8,8.0
379,189.0,ask,2931.4,10.0
380,189.0,ask,2931.5,8.0
381,190.0,ask,2939.9,1.0
382,191.0,ask,2963.2000000000003,27.0
383,192.0,ask,2978.7000000000003,15.0
384,193.0,ask,2974.7000000000003,9.0
385,193.0,ask,2974.9,20.0
386,194.0,bid,3058.6000000000004,4.0
387,194.0,bid,3058.7000000000003,4.0
388,195.0,ask,3059.8,2.0
389,196.0,bid,3054.6,2.0
390,196.0,bid,3054.7,4.0
391,196.0,bid,3055.0,4.0
392,197.0,ask,3039.6000000000004,28.0
393,197.0,ask,3039.8,5.0
394,197.0,ask,3039.9000000000005,23.0
395,198.0,bid,3051.9,4.0
396,198.0,bid,3052.2000000000003,4.0
397,198.0,bid,3052.3,4.0
398,199.0,bid,3051.6,5.0
399,199.0,bid,3051.7000000000003,3.0
400,199.0,bid,3051.9,4.0
401,200.0,bid,3048.3,5.0
402,201.0,bid,3048.6000000000004,6.0
403,201.0,bid,3048.9000000000005,5.0
404,201.0,bid,3049.1000000000004,5.0
405,202.0,bid,3041.9,2.0
406,203.0,ask,3030.1000000000004,9.0
407,203.0,ask,3030.2000000000003,1.0
408,204.0,ask,3016.3,6.0
409,205.0,ask,3014.5,4.0
410,205.0,ask,3014.6,10.0
411,205.0,ask,3015.1,10.0
412,206.0,ask,3010.8,6.0
413,207.0,ask,3007.0,46.0
414,207.0,ask,3007.2,6.0
415,207.0,ask,3007.4,29.0
416,208.0,ask,2975.3,18.0
417,208.0,ask,2975.4,4.0
418,208.0,ask,2975.7000000000003,10.0
419,209.0,bid,2976.4,4.0
420,209.0,bid,2976.5000000000005,4.0
421,209.0,bid,2976.7000000000003,4.0
422,210.0,ask,2971.0,15.0
423,210.0,ask,2971.1,10.0
424,211.0,ask,2935.2000000000003,22.0
425,211.0,ask,2935.5000000000005,5.0
426,212.0,ask,2917.4,6.0
427,212.0,ask,2917.5,3.0
428,213.0,ask,2873.6000000000004,6.0
429,213.0,ask,2873.8,9.0
430,214.0,ask,2828.6000000000004,4.0
431,215.0,bid,2828.2000000000003,23.0
432,215.0,bid,2828.4,50.0
433,216.0,bid,2818.8,13.0
434,216.0,bid,2819.1000000000004,20.0
435,217.0,bid,2766.2000000000003,4.0
436,218.0,bid,2802.6000000000004,5.0
437,219.0,ask,2822.6000000000004,3.0
438,220.0,bid,2837.7000000000003,11.0
439,221.0,bid,2798.5,1.0
440,221.0,bid,2798.8,8.0
441,222.0,bid,2833.3,8.0
442,222.0,bid,2833.6000000000004,12.0
443,222.0,bid,2833.8,4.0
444,223.0,ask,2846.8,4.0
445,223.0,ask,2847.0,4.0
446,223.0,ask,2847.2000000000003,1.0
447,224.0,ask,2820.7000000000003,4.0
448,224.0,ask,2820.9,8.0
449,224.0,ask,2821.0000000000005,4.0
450,225.0,ask,2817.4,1.0
451,226.0,ask,2853.3,6.0
452,226.0,ask,2853.4,9.0
453,226.0,ask,2853.6000000000004,13.0
454,227.0,bid,2817.1000000000004,2.0
455,227.0,bid,2817.3,11.0
456,228.0,bid,2806.6000000000004,6.0
457,229.0,ask,2759.0,6.0
458,229.0,ask,2759.3,10.0
459,229.0,ask,2759.4,4.0
460,230.0,ask,2768.1000000000004,4.0
461,230.0,ask,2768.4000000000005,4.0
462,230.0,ask,2768.7000000000003,9.0
463,231.0,bid,2779.4,28.0
464,232.0,bid,2761.9,7.0
465,233.0,bid,2760.2000000000003,6.0
466,233.0,bid,2760.4,4.0
467,234.0,ask,2688.1000000000004,6.0
468,235.0,ask,2662.2000000000003,32.0
469,236.0,ask,2680.4,10.0
470,236.0,ask,2680.6,8.0
471,237.0,bid,2738.3,4.0
472,237.0,bid,2738.5000000000005,4.0
473,237.0,bid,2738.7000000000003,4.0
474,238.0,ask,2768.5,15.0
475,239.0,ask,2751.7000000000003,26.0
476,240.0,bid,2766.5,3.0
477,241.0,ask,2809.7000000000003,6.0
478,241.0,ask,2809.9,7.0
479,241.0,ask,2810.2000000000003,4.0
480,242.0,ask,2770.9,7.0
481,242.0,ask,2771.0,2.0
482,243.0,bid,2813.0000000000005,1.0
483,243.0,bid,2813.2000000000003,9.0
484,244.0,ask,2817.0,9.0
485,244.0,ask,2817.1,8.0
486,245.0,bid,2793.6000000000004,4.0
487,245.0,bid,2794.1000000000004,6.0
488,245.0,bid,2794.2000000000003,31.0
489,246.0,ask,2770.4,12.0
490,246.0,ask,2770.5,6.0
491,247.0,ask,2787.5,14.0
492,247.0,ask,2787.8,40.0
493,248.0,ask,2781.0,2.0
494,249.0,ask,2763.2000000000003,1.0
495,250.0,ask,2821.9,4.0
496,251.0,ask,2821.1000000000004,17.0
497,252.0,bid,2797.0,9.0
498,253.0,ask,2857.5,13.0
499,253.0,ask,2857.8,11.0
500,254.0,ask,2871.7000000000003,1.0
501,255.0,ask,2889.9,5.0
502,255.0,ask,2890.2000000000003,4.0
503,255.0,ask,2890.3,4.0
504,256.0,ask,2861.8,15.0
505,256.0,ask,2862.0,9.0
506,257.0,ask,2866.9,3.0
507,258.0,bid,2850.5,8.0
508,259.0,bid,2838.1000000000004,1.0
509,260.0,bid,2831.9,17.0
510,260.0,bid,2832.0000000000005,12.0
511,260.0,bid,2832.2000000000003,23.0
512,261.0,bid,2838.7000000000003,7.0
513,261.0,bid,2838.9,5.0
514,261.0,bid,2839.2000000000003,10.0
515,262.0,bid,2801.4,4.0
516,262.0,bid,2801.7000000000003,7.0
517,262.0,bid,2801.8,6.0
518,263.0,ask,2820.4,6.0
519,263.0,ask,2820.6,4.0
520,264.0,bid,2797.8,3.0
521,264.0,bid,2798.0,4.0
522,265.0,ask,2808.9,6.0
523,266.0,ask,2813.0,4.0
524,266.0,ask,2813.3,5.0
525,266.0,ask,2813.4,10.0
526,267.0,ask,2794.0,14.0
527,267.0,ask,2794.2,24.0
528,267.0,ask,2794.5,2.0
529,268.0,ask,2755.5,6.0
530,268.0,ask,2755.8,10.0
531,268.0,ask,2756.1,4.0
532,269.0,ask,2752.3,6.0
533,269.0,ask,2752.6000000000004,4.0
534,270.0,ask,2737.5,9.0
535,270.0,ask,2737.6,5.0
536,271.0,bid,2761.2000000000003,5.0
537,272.0,ask,2785.3,12.0
538,273.0,ask,2795.5,4.0
539,273.0,ask,2795.8,7.0
540,273.0,ask,2795.9,4.0
541,274.0,ask,2857.5,12.0
542,274.0,ask,2857.8,10.0
543,274.0,ask,2858.0,10.0
544,275.0,ask,2858.5,7.0
545,275.0,ask,2858.8,31.0
546,276.0,ask,2857.3,5.0
547,276.0,ask,2857.4,6.0
548,276.0,ask,2857.8,2.0
549,277.0,bid,2871.7000000000003,24.0
550,277.0,bid,2871.9000000000005,8.0
551,277.0,bid,2872.1000000000004,11.0
552,278.0,ask,2871.6000000000004,7.0
553,279.0,bid,2850.1,18.0
554,279.0,bid,2850.4,11.0
555,280.0,bid,2876.3,1.0
556,280.0,bid,2876.4,4.0
557,280.0,bid,2876.7000000000003,6.0
558,281.0,ask,2872.6000000000004,6.0
559,281.0,ask,2872.8,4.0
560,281.0,ask,2873.2000000000003,4.0
561,282.0,bid,2865.5,5.0
562,282.0,bid,2865.8,8.0
563,283.0,bid,2907.0,8.0
564,283.0,bid,2907.2000000000003,23.0
565,283.0,bid,2907.4,12.0
566,284.0,bid,2839.0,5.0
567,285.0,ask,2834.4,10.0
568,285.0,ask,2834.7000000000003,9.0
569,285.0,ask,2834.8,10.0
570,286.0,ask,2810.8,19.0
571,286.0,ask,2810.9,2.0
572,287.0,bid,2812.7000000000003,2.0
573,288.0,bid,2827.7000000000003,4.0
574,288.0,bid,2827.9,4.0
575,289.0,ask,2847.0,8.0
576,289.0,ask,2847.2,4.0
577,289.0,ask,2847.3,9.0
578,290.0,ask,2874.3,11.0
579,291.0,ask,2853.2000000000003,33.0
580,292.0,ask,2851.0,11.0
581,293.0,ask,2849.9,7.0
582,293.0,ask,2850.0,3.0
583,294.0,ask,2857.9,10.0
584,294.0,ask,2858.0,8.0
585,294.0,ask,2858.5,15.0
586,295.0,ask,2854.7000000000003,11.0
587,295.0,ask,2854.9,3.0
588,296.0,bid,2863.5,6.0
589,297.0,bid,2860.5000000000005,14.0
590,297.0,bid,2860.7000000000003,13.0
591,298.0,ask,2862.6000000000004,14.0
592,298.0,ask,2862.8,4.0
593,298.0,ask,2863.0000000000005,5.0
594,299.0,ask,2831.7000000000003,19.0
595,300.0,bid,2839.6000000000004,3.0
596,301.0,ask,2804.1000000000004,37.0
597,301.0,ask,2804.3,45.0
598,301.0,ask,2804.4000000000005,4.0
599,302.0,bid,2816.2000000000003,1.0
600,302.0,bid,2816.4,4.0
601,303.0,ask,2816.6000000000004,5.0
602,304.0,ask,2827.7000000000003,23.0
603,305.0,ask,2843.3,11.0
604,306.0,ask,2855.8,34.0
605,306.0,ask,2855.9,8.0
606,306.0,ask,2856.1000000000004,15.0
607,307.0,ask,2845.5,3.0
608,308.0,ask,2854.9,39.0
609,308.0,ask,2855.1,66.0
610,309.0,bid,2846.1000000000004,1.0
611,310.0,ask,2850.6000000000004,5.0
612,310.0,ask,2850.8,4.0
613,311.0,bid,2852.2000000000003,1.0
614,311.0,bid,2852.6000000000004,4.0
615,311.0,bid,2852.7000000000003,4.0
616,312.0,bid,2839.4000000000005,8.0
617,312.0,bid,2839.6000000000004,9.0
618,313.0,ask,2833.8,2.0
619,314.0,bid,2749.7000000000003,7.0
620,314.0,bid,2750.2000000000003,5.0
621,314.0,bid,2750.3,9.0
622,315.0,ask,2738.4,4.0
623,315.0,ask,2738.7000000000003,3.0
624,316.0,bid,2731.5,7.0
625,317.0,bid,2722.6,19.0
626,317.0,bid,2722.9,29.0
627,318.0,bid,2751.0,7.0
628,318.0,bid,2751.3,7.0
629,319.0,bid,2777.5,3.0
630,319.0,bid,2777.6,18.0
631,319.0,bid,2777.9,9.0
632,320.0,bid,2789.2,47.0
633,320.0,bid,2789.5,11.0
634,321.0,ask,2802.3,9.0
635,321.0,ask,2802.5,13.0
636,322.0,bid,2800.2,5.0
637,322.0,bid,2800.3,5.0
638,322.0,bid,2800.5,6.0
639,323.0,ask,2793.6000000000004,3.0
640,324.0,ask,2710.5,12.0
641,324.0,ask,2710.6,17.0
642,325.0,ask,2686.4,19.0
643,325.0,ask,2686.6,4.0
644,325.0,ask,2686.8,2.0
645,326.0,bid,2732.8,4.0
646,326.0,bid,2732.9,9.0
647,326.0,bid,2733.2000000000003,27.0
648,327.0,ask,2702.1000000000004,2.0
649,328.0,bid,2687.5,3.0
650,328.0,bid,2687.8,13.0
651,328.0,bid,2688.0,4.0
652,329.0,ask,2665.2000000000003,9.0
653,329.0,ask,2665.3,14.0
654,330.0,ask,2684.5,4.0
655,330.0,ask,2684.8,6.0
656,331.0,ask,2676.2000000000003,5.0
657,331.0,ask,2676.5000000000005,4.0
658,331.0,ask,2676.6000000000004,4.0
659,332.0,ask,2702.7000000000003,8.0
660,332.0,ask,2702.9,6.0
661,332.0,ask,2703.0000000000005,5.0
662,333.0,ask,2702.6000000000004,4.0
663,333.0,ask,2702.8,5.0
664,333.0,ask,2703.1000000000004,2.0
665,334.0,bid,2690.1,7.0
666,334.0,bid,2690.2,12.0
667,334.0,bid,2690.5,15.0
668,335.0,ask,2704.0,4.0
669,335.0,ask,2704.3,4.0
670,335.0,ask,2704.4,4.0
671,336.0,ask,2718.6000000000004,4.0
672,336.0,ask,2718.7000000000003,4.0
673,336.0,ask,2719.1000000000004,1.0
674,337.0,bid,2713.7,14.0
675,337.0,bid,2713.8,6.0
676,337.0,bid,2714.0,52.0
677,338.0,bid,2714.9,2.0
678,339.0,bid,2730.9,4.0
679,339.0,bid,2731.1,4.0
680,339.0,bid,2731.4,4.0
681,340.0,bid,2728.1000000000004,7.0
682,341.0,ask,2729.6000000000004,4.0
683,342.0,ask,2730.7000000000003,14.0
684,343.0,ask,2727.9,2.0
685,344.0,ask,2739.0,7.0
686,345.0,ask,2712.1000000000004,9.0
687,345.0,ask,2712.4000000000005,9.0
688,346.0,ask,2719.9,11.0
689,346.0,ask,2720.0,8.0
690,346.0,ask,2720.2000000000003,4.0
691,347.0,ask,2696.5,21.0
692,347.0,ask,2696.7,13.0
693,347.0,ask,2696.8,13.0
694,348.0,ask,2695.6000000000004,7.0
695,348.0,ask,2695.8,10.0
696,348.0,ask,2695.9000000000005,11.0
697,349.0,ask,2690.8,12.0
698,350.0,ask,2642.6000000000004,3.0
699,351.0,ask,2681.6000000000004,4.0
700,351.0,ask,2681.7000000000003,7.0
701,351.0,ask,2681.9000000000005,3.0
702,352.0,bid,2630.8,7.0
703,352.0,bid,2631.0,4.0
704,353.0,bid,2640.0000000000005,1.0
705,353.0,bid,2640.2000000000003,4.0
706,354.0,ask,2634.4,10.0
707,354.0,ask,2634.5,6.0
708,355.0,ask,2624.8,7.0
709,355.0,ask,2625.1000000000004,21.0
710,356.0,ask,2620.3,18.0
711,356.0,ask,2620.6000000000004,5.0
712,357.0,bid,2640.2000000000003,1.0
713,358.0,ask,2646.7000000000003,10.0
714,358.0,ask,2647.0000000000005,22.0
715,359.0,ask,2640.0,7.0
716,359.0,ask,2640.1,15.0
717,359.0,ask,2640.3,1.0
