,bid_px1,bid_sz1,ask_px1,ask_sz1,bid_px2,bid_sz2,ask_px2,ask_sz2,bid_px3,bid_sz3,ask_px3,ask_sz3
67,1671.4,7,1671.8000000000002,17,1671.2,4,1672.0000000000002,7,1671.0,5,1672.2000000000003,12
68,1671.6000000000001,5,1671.9,7,1671.3000000000002,14,1672.2,19,1671.3000000000002,9,1672.2,13
69,1671.6000000000001,8,1672.0,21,1671.4,4,1672.2,4,1671.0000000000002,4,1672.6,6
70,1668.7,4,1669.0,4,1668.5,4,1669.2,10,1668.2,4,1669.5,4
71,1666.6000000000001,4,1666.9,8,1666.5000000000002,4,1667.0,30,1666.4,4,1667.1000000000001,10
72,1664.5,4,1664.9,18,1664.3,4,1665.1000000000001,5,1664.2,4,1665.2,4
73,1661.3000000000002,4,1661.7,13,1661.2000000000003,4,1661.8,13,1660.9,11,1662.1000000000001,39
74,1664.0,4,1664.4,5,1663.9,4,1664.5,31,1663.5,4,1664.9,4
75,1665.5,9,1665.8000000000002,21,1665.4,4,1665.9,5,1665.1,4,1666.2000000000003,7
76,1667.1000000000001,5,1667.4,7,1667.0000000000002,13,1667.5,19,1666.8000000000002,4,1667.7,4
77,1664.1000000000001,10,1664.5,12,1664.0000000000002,6,1664.6,7,1663.8000000000002,7,1664.8,8
78,1662.5,4,1662.8000000000002,7,1662.3,4,1663.0000000000002,11,1662.1,4,1663.2000000000003,9
79,1662.0,4,1662.3000000000002,24,1661.8,4,1662.5000000000002,7,1661.6,4,1662.7000000000003,10
80,1663.4,4,1663.8000000000002,7,1663.2,8,1664.0000000000002,19,1663.1000000000001,4,1664.1000000000001,6
81,1663.8000000000002,4,1664.1000000000001,7,1663.6000000000001,4,1664.3000000000002,4,1663.5000000000002,4,1664.4,6
82,1666.2,6,1666.5,8,1665.9,4,1666.8,5,1665.8,4,1666.9,5
83,1667.1000000000001,9,1667.5,5,1666.9,10,1667.7,6,1666.8000000000002,13,1667.8,7
84,1666.6000000000001,16,1667.0,4,1666.3000000000002,8,1667.3,4,1666.2,9,1667.4,4
85,1668.5,10,1668.9,4,1668.4,10,1669.0,4,1668.3,8,1669.1000000000001,4
86,1668.8000000000002,30,1669.2,8,1668.5000000000002,16,1669.5,4,1668.3000000000002,32,1669.7,8
87,1667.8000000000002,5,1668.1000000000001,4,1667.7000000000003,16,1668.2,10,1667.6000000000001,4,1668.3000000000002,4
88,1667.4,17,1667.8000000000002,4,1667.3000000000002,5,1667.9,4,1667.1000000000001,14,1668.1000000000001,4
89,1664.2,7,1664.6000000000001,4,1664.0,28,1664.8000000000002,4,1663.7,13,1665.1000000000001,4
90,1674.8000000000002,35,1675.2,10,1674.5000000000002,11,1675.5,4,1674.5000000000002,10,1675.5,4
91,1687.3000000000002,7,1687.7,4,1687.2000000000003,9,1687.8,4,1686.7000000000003,4,1688.3,4
92,1688.7,9,1689.1000000000001,7,1688.6000000000001,7,1689.2,5,1688.1000000000001,4,1689.7,4
93,1693.5,6,1693.8000000000002,5,1693.4,4,1693.9,4,1693.1,5,1694.2000000000003,5
94,1702.0,5,1702.3000000000002,19,1701.9,4,1702.4,11,1701.7,4,1702.6000000000001,9
95,1695.4,4,1695.8000000000002,8,1695.1000000000001,4,1696.1000000000001,7,1695.2,4,1696.0000000000002,4
96,1692.1000000000001,5,1692.4,10,1691.8000000000002,5,1692.7,10,1691.6000000000001,4,1692.9,5
97,1698.6000000000001,5,1698.9,6,1698.5000000000002,9,1699.0,9,1698.2,5,1699.3000000000002,5
98,1699.4,4,1699.8000000000002,11,1699.3000000000002,4,1699.9,22,1699.0,4,1700.2000000000003,31
99,1696.7,19,1697.1000000000001,13,1696.6000000000001,11,1697.2,7,1696.4,4,1697.4,4
100,1707.8000000000002,13,1708.1000000000001,15,1707.6000000000001,8,1708.3000000000002,9,1707.5000000000002,6,1708.4,6
101,1708.6000000000001,7,1709.0,4,1708.5000000000002,15,1709.1,8,1708.2,4,1709.4,4
102,1707.3000000000002,15,1707.7,4,1707.1000000000001,11,1707.9,4,1706.8000000000002,6,1708.2,4
103,1722.3000000000002,11,1722.6000000000001,4,1722.0000000000002,10,1722.9,4,1722.0000000000002,13,1722.9,4
104,1717.3000000000002,17,1717.7,8,1717.0000000000002,7,1718.0,4,1716.8000000000002,4,1718.2,4
105,1718.3000000000002,22,1718.7,15,1718.2000000000003,4,1718.8,4,1718.1000000000001,11,1718.9,7
106,1725.3000000000002,8,1725.6000000000001,11,1725.1000000000001,7,1725.8000000000002,9,1725.0000000000002,6,1725.9,8
107,1719.5,7,1719.9,19,1719.3,4,1720.1000000000001,6,1719.1,4,1720.3000000000002,8
108,1727.2,12,1727.6000000000001,31,1727.0,4,1727.8000000000002,10,1727.0,5,1727.8000000000002,13
109,1724.5,10,1724.8000000000002,12,1724.4,6,1724.9,7,1724.3,4,1725.0000000000002,4
110,1721.6000000000001,4,1721.9,5,1721.3000000000002,4,1722.2,4,1721.1000000000001,4,1722.4,4
111,1721.9,13,1722.3000000000002,7,1721.7,9,1722.5000000000002,5,1721.6000000000001,7,1722.6000000000001,4
112,1722.5,6,1722.8000000000002,4,1722.4,25,1722.9,6,1722.0,15,1723.3000000000002,4
113,1714.1000000000001,28,1714.4,7,1713.8000000000002,4,1714.7,4,1713.9,18,1714.6000000000001,5
114,1713.2,11,1713.6000000000001,10,1713.1000000000001,5,1713.7,5,1712.8,4,1714.0000000000002,4
115,1710.4,11,1710.8000000000002,10,1710.3000000000002,14,1710.9,13,1709.9,6,1711.3000000000002,6
116,1701.9,9,1702.2,11,1701.6000000000001,6,1702.5,7,1701.5,4,1702.6000000000001,4
117,1703.6000000000001,11,1704.0,7,1703.3000000000002,9,1704.3,5,1703.3000000000002,4,1704.3,4
118,1703.6000000000001,25,1704.0,11,1703.4,11,1704.2,5,1703.2,5,1704.4,4
119,1701.0,15,1701.3000000000002,9,1700.9,5,1701.4,4,1700.4,4,1701.9,4
120,1700.9,4,1701.3000000000002,4,1700.7,4,1701.5000000000002,4,1700.6000000000001,7,1701.6000000000001,7
121,1696.9,8,1697.3000000000002,4,1696.7,6,1697.5000000000002,4,1696.3000000000002,10,1697.9,6
122,1703.1000000000001,10,1703.5,4,1703.0000000000002,11,1703.6,4,1702.5000000000002,4,1704.1,4
123,1702.8000000000002,16,1703.2,5,1702.5000000000002,14,1703.5,5,1702.2000000000003,6,1703.8,4
124,1705.4,21,1705.7,4,1705.3000000000002,26,1705.8,4,1705.1000000000001,10,1706.0,4
125,1705.4,26,1705.7,6,1705.3000000000002,8,1705.8,4,1705.0,12,1706.1000000000001,4
126,1710.8000000000002,6,1711.1000000000001,4,1710.5000000000002,20,1711.4,4,1710.5000000000002,15,1711.4,4
127,1708.5,29,1708.9,4,1708.4,17,1709.0,4,1708.1,4,1709.3000000000002,4
128,1710.1000000000001,11,1710.5,4,1710.0000000000002,14,1710.6,4,1709.9,16,1710.7,4
129,1713.1000000000001,10,1713.4,6,1712.9,9,1713.6000000000001,5,1712.7,4,1713.8000000000002,4
130,1713.8000000000002,14,1714.2,5,1713.5000000000002,9,1714.5,4,1713.3000000000002,19,1714.7,7
131,1727.3000000000002,10,1727.7,4,1727.0000000000002,14,1728.0,4,1726.7000000000003,30,1728.3,4
132,1724.4,18,1724.8000000000002,4,1724.3000000000002,20,1724.9,4,1724.2,11,1725.0000000000002,4
133,1721.7,32,1722.1000000000001,5,1721.5,15,1722.3000000000002,4,1721.1000000000001,18,1722.7,4
134,1719.1000000000001,45,1719.4,4,1718.9,21,1719.6000000000001,4,1718.8000000000002,14,1719.7,4
135,1718.8000000000002,28,1719.2,4,1718.7000000000003,7,1719.3,4,1718.2000000000003,10,1719.8,4
136,1717.4,20,1717.8000000000002,4,1717.3000000000002,26,1717.9,4,1717.2,14,1718.0000000000002,4
137,1713.0,10,1713.3000000000002,4,1712.7,12,1713.6000000000001,4,1712.7,7,1713.6000000000001,4
138,1713.3000000000002,17,1713.7,4,1713.0000000000002,15,1714.0,4,1712.8000000000002,26,1714.2,5
139,1711.4,4,1711.7,4,1711.3000000000002,30,1711.8,4,1711.0,4,1712.1000000000001,4
140,1714.7,14,1715.1000000000001,12,1714.5,4,1715.3000000000002,4,1714.5,5,1715.3000000000002,4
141,1719.8000000000002,7,1720.1000000000001,4,1719.7000000000003,6,1720.2,4,1719.4,4,1720.5000000000002,4
142,1713.2,9,1713.6000000000001,4,1713.1000000000001,7,1713.7,4,1713.0,9,1713.8000000000002,4
143,1713.1000000000001,13,1713.5,4,1712.9,8,1713.7,4,1712.7,15,1713.9,4
144,1709.4,5,1709.8000000000002,4,1709.2,9,1710.0000000000002,4,1709.1000000000001,5,1710.1000000000001,4
145,1709.7,7,1710.0,4,1709.6000000000001,12,1710.1,4,1709.2,26,1710.5,8
146,1705.6000000000001,13,1706.0,7,1705.5000000000002,8,1706.1,4,1705.3000000000002,9,1706.3,5
147,1708.9,5,1709.2,4,1708.7,5,1709.4,4,1708.3000000000002,10,1709.8,7
148,1709.1000000000001,11,1709.4,9,1709.0000000000002,11,1709.5,9,1708.8000000000002,11,1709.7,9
149,1713.5,23,1713.9,14,1713.4,6,1714.0,4,1713.0,9,1714.4,5
150,1712.8000000000002,21,1713.2,11,1712.6000000000001,5,1713.4,4,1712.3000000000002,13,1713.7,7
151,1710.0,13,1710.3000000000002,4,1709.9,19,1710.4,7,1709.6,18,1710.7000000000003,6
152,1707.2,25,1707.5,6,1707.0,5,1707.7,4,1707.0,9,1707.7,4
153,1710.6000000000001,8,1711.0,4,1710.5000000000002,11,1711.1,4,1710.2,8,1711.4,4
154,1707.3000000000002,19,1707.7,13,1707.2000000000003,8,1707.8,5,1706.8000000000002,9,1708.2,6
155,1701.4,4,1701.7,4,1701.2,4,1701.9,6,1701.0,4,1702.1000000000001,5
156,1701.1000000000001,10,1701.5,15,1701.0000000000002,8,1701.6,13,1700.7,5,1701.9,8
157,1703.6000000000001,6,1703.9,4,1703.5000000000002,14,1704.0,7,1703.4,9,1704.1000000000001,5
158,1702.3000000000002,13,1702.7,4,1702.1000000000001,7,1702.9,4,1701.8000000000002,15,1703.2,4
159,1703.7,16,1704.0,4,1703.6000000000001,14,1704.1,4,1703.2,11,1704.5,4
160,1707.1000000000001,14,1707.4,4,1706.9,11,1707.6000000000001,4,1706.7,14,1707.8000000000002,4
161,1708.6000000000001,29,1709.0,5,1708.4,28,1709.2,5,1708.3000000000002,10,1709.3,4
162,1707.6000000000001,12,1708.0,7,1707.3000000000002,29,1708.3,16,1707.1000000000001,4,1708.5,4
163,1710.3000000000002,24,1710.6000000000001,11,1710.0000000000002,5,1710.9,4,1709.7000000000003,11,1711.2,5
164,1711.3000000000002,14,1711.6000000000001,4,1711.1000000000001,14,1711.8000000000002,4,1711.0000000000002,16,1711.9,4
165,1710.6000000000001,14,1711.0,10,1710.3000000000002,4,1711.3,4,1710.2,5,1711.4,4
166,1715.9,13,1716.2,4,1715.8000000000002,19,1716.3,4,1715.5,9,1716.6000000000001,4
167,1718.7,7,1719.1000000000001,4,1718.6000000000001,4,1719.2,4,1718.3,9,1719.5000000000002,4
168,1721.1000000000001,9,1721.4,4,1720.8000000000002,5,1721.7,4,1720.6000000000001,5,1721.9,4
169,1719.7,8,1720.1000000000001,7,1719.6000000000001,8,1720.2,7,1719.1000000000001,13,1720.7,11
170,1717.7,6,1718.1000000000001,8,1717.5,6,1718.3000000000002,8,1717.3,4,1718.5000000000002,4
171,1713.0,9,1713.3000000000002,10,1712.9,6,1713.4,7,1712.5,4,1713.8000000000002,4
172,1718.4,4,1718.8000000000002,44,1718.2,4,1719.0000000000002,7,1717.9,4,1719.3000000000002,10
173,1720.2,4,1720.6000000000001,19,1720.0,4,1720.8000000000002,10,1719.6000000000001,4,1721.2,18
174,1718.0,4,1718.4,41,1717.9,4,1718.5,5,1717.4,4,1719.0,5
175,1716.1000000000001,4,1716.5,13,1715.8000000000002,4,1716.8,8,1715.6000000000001,4,1717.0,11
176,1721.6000000000001,4,1722.0,16,1721.4,4,1722.2,4,1721.2,4,1722.4,73
177,1724.6000000000001,4,1725.0,4,1724.3000000000002,4,1725.3,6,1724.2,4,1725.4,16
178,1722.3000000000002,4,1722.7,4,1722.2000000000003,11,1722.8,9,1721.9,8,1723.1000000000001,6
179,1720.2,12,1720.6000000000001,25,1719.9,6,1720.9,13,1719.9,7,1720.9,15
180,1716.4,4,1716.7,5,1716.3000000000002,4,1716.8,10,1715.8000000000002,4,1717.3,7
181,1714.7,9,1715.0,8,1714.4,5,1715.3,4,1714.3,4,1715.4,4
182,1713.9,6,1714.3000000000002,17,1713.7,4,1714.5000000000002,6,1713.5,4,1714.7000000000003,6
183,1712.9,18,1713.2,16,1712.7,4,1713.4,4,1712.7,4,1713.4,4
184,1712.6000000000001,7,1712.9,4,1712.3000000000002,4,1713.2,4,1712.2,8,1713.3000000000002,4
185,1711.8000000000002,13,1712.1000000000001,11,1711.5000000000002,5,1712.4,4,1711.4,4,1712.5000000000002,4
186,1711.5,4,1711.9,4,1711.3,20,1712.1000000000001,9,1711.0,10,1712.4,5
187,1710.2,13,1710.6000000000001,6,1709.9,15,1710.9,6,1709.7,5,1711.1000000000001,4
188,1714.7,8,1715.0,10,1714.6000000000001,9,1715.1,11,1714.4,4,1715.3,4
189,1718.0,7,1718.4,9,1717.7,4,1718.7,5,1717.4,12,1719.0,15
190,1714.1000000000001,4,1714.5,11,1714.0000000000002,9,1714.6,33,1713.9,4,1714.7,9
191,1716.8000000000002,4,1717.2,4,1716.6000000000001,5,1717.4,4,1716.5000000000002,13,1717.5,8
192,1717.2,13,1717.5,4,1717.0,13,1717.7,4,1716.7,6,1718.0,4
193,1710.1000000000001,15,1710.5,4,1709.8000000000002,36,1710.8,6,1709.9,17,1710.7,4
194,1701.0,54,1701.4,4,1700.7,7,1701.7,4,1700.6,9,1701.8000000000002,4
195,1703.2,5,1703.6000000000001,4,1703.1000000000001,20,1703.7,5,1702.7,5,1704.1000000000001,4
196,1702.8000000000002,4,1703.1000000000001,4,1702.5000000000002,5,1703.4,4,1702.4,12,1703.5000000000002,10
197,1706.1000000000001,6,1706.5,4,1705.8000000000002,5,1706.8,4,1705.9,32,1706.7,18
198,1706.9,6,1707.3000000000002,5,1706.7,5,1707.5000000000002,5,1706.5,4,1707.7000000000003,4
199,1706.7,8,1707.1000000000001,4,1706.4,15,1707.4,5,1706.3,4,1707.5000000000002,4
200,1706.1000000000001,4,1706.5,4,1705.9,43,1706.7,4,1705.9,21,1706.7,4
201,1705.1000000000001,12,1705.4,4,1704.8000000000002,12,1705.7,4,1704.7,5,1705.8000000000002,4
202,1705.5,13,1705.8000000000002,4,1705.3,7,1706.0000000000002,4,1705.1,20,1706.2000000000003,4
203,1706.0,6,1706.3000000000002,4,1705.7,8,1706.6000000000001,4,1705.6,4,1706.7000000000003,4
204,1708.6000000000001,21,1709.0,4,1708.5000000000002,24,1709.1,4,1708.2,14,1709.4,4
205,1704.7,17,1705.1000000000001,4,1704.4,18,1705.4,4,1704.2,4,1705.6000000000001,4
206,1707.3000000000002,18,1707.7,5,1707.0000000000002,14,1708.0,4,1706.9,8,1708.1000000000001,4
207,1708.9,5,1709.2,7,1708.8000000000002,4,1709.3,4,1708.5,4,1709.6000000000001,4
208,1710.0,4,1710.3000000000002,4,1709.9,11,1710.4,7,1709.4,5,1710.9,4
209,1712.1000000000001,8,1712.5,7,1711.9,11,1712.7,10,1711.7,6,1712.9,5
210,1714.4,10,1714.7,5,1714.3000000000002,13,1714.8,7,1714.0,4,1715.1000000000001,4
211,1716.0,6,1716.4,4,1715.7,6,1716.7,4,1715.6,9,1716.8000000000002,6
212,1712.3000000000002,9,1712.6000000000001,12,1712.1000000000001,5,1712.8000000000002,7,1711.9,14,1713.0000000000002,20
213,1712.9,18,1713.2,10,1712.7,4,1713.4,4,1712.6000000000001,10,1713.5,6
214,1714.9,45,1715.2,13,1714.8000000000002,4,1715.3,4,1714.5,9,1715.6000000000001,4
215,1712.3000000000002,13,1712.6000000000001,4,1712.0000000000002,7,1712.9,4,1711.9,4,1713.0000000000002,4
216,1709.5,4,1709.9,4,1709.2,4,1710.2,4,1709.3,10,1710.1000000000001,4
217,1711.0,25,1711.4,11,1710.7,10,1711.7,4,1710.5,7,1711.9,4
218,1712.0,26,1712.4,10,1711.9,12,1712.5,5,1711.8,9,1712.6000000000001,4
219,1714.0,18,1714.4,7,1713.8,4,1714.6000000000001,4,1713.6,13,1714.8000000000002,5
220,1712.7,16,1713.1000000000001,10,1712.6000000000001,7,1713.2,4,1712.1000000000001,4,1713.7,4
221,1709.1000000000001,17,1709.4,4,1708.9,6,1709.6000000000001,4,1708.7,5,1709.8000000000002,4
222,1713.7,6,1714.1000000000001,4,1713.5,13,1714.3000000000002,7,1713.3,4,1714.5000000000002,4
223,1710.1000000000001,9,1710.5,4,1710.0000000000002,10,1710.6,4,1709.7,16,1710.9,5
224,1706.9,11,1707.2,5,1706.6000000000001,10,1707.5,5,1706.5,5,1707.6000000000001,4
225,1709.4,4,1709.7,4,1709.1000000000001,6,1710.0,4,1709.2,4,1709.9,4
226,1714.1000000000001,7,1714.4,7,1713.8000000000002,12,1714.7,12,1713.6000000000001,4,1714.9,4
227,1723.0,9,1723.3000000000002,8,1722.8,7,1723.5000000000002,6,1722.6,7,1723.7000000000003,6
228,1734.2,5,1734.6000000000001,17,1734.0,4,1734.8000000000002,10,1733.8,4,1735.0000000000002,13
229,1735.6000000000001,4,1736.0,6,1735.4,6,1736.2,13,1735.2,4,1736.4,8
230,1738.1000000000001,9,1738.4,8,1737.8000000000002,5,1738.7,5,1737.5000000000002,7,1739.0,6
231,1735.7,4,1736.1000000000001,9,1735.6000000000001,4,1736.2,8,1735.5,4,1736.3000000000002,6
232,1729.5,8,1729.8000000000002,11,1729.4,5,1729.9,8,1729.2,4,1730.1000000000001,4
233,1731.6000000000001,4,1732.0,7,1731.4,10,1732.2,18,1731.1000000000001,4,1732.5,4
234,1732.1000000000001,4,1732.5,7,1731.9,4,1732.7,9,1731.6000000000001,7,1733.0,18
235,1728.7,21,1729.0,32,1728.4,4,1729.3,4,1728.2,4,1729.5,4
236,1733.0,4,1733.3000000000002,7,1732.7,5,1733.6000000000001,9,1732.5,4,1733.8000000000002,4
237,1731.4,8,1731.7,4,1731.2,6,1731.9,4,1730.9,14,1732.2,8
238,1728.9,7,1729.2,4,1728.6000000000001,31,1729.5,9,1728.5,18,1729.6000000000001,5
239,1729.4,4,1729.8000000000002,5,1729.2,6,1730.0000000000002,8,1728.8000000000002,6,1730.4,8
240,1728.7,4,1729.0,6,1728.6000000000001,4,1729.1,5,1728.2,4,1729.5,4
241,1730.4,4,1730.7,16,1730.3000000000002,4,1730.8,15,1730.2,4,1730.9,6
242,1727.2,4,1727.6000000000001,5,1727.0,6,1727.8000000000002,8,1726.7,4,1728.1000000000001,5
243,1730.2,8,1730.5,6,1729.9,4,1730.8,4,1729.9,21,1730.8,17
244,1728.0,4,1728.4,4,1727.8,19,1728.6000000000001,13,1727.6,5,1728.8000000000002,4
245,1727.0,7,1727.3000000000002,5,1726.9,7,1727.4,4,1726.7,4,1727.6000000000001,4
246,1727.4,7,1727.8000000000002,4,1727.2,6,1728.0000000000002,4,1727.0,6,1728.2000000000003,4
247,1731.4,5,1731.7,8,1731.2,4,1731.9,4,1731.2,4,1731.9,4
248,1734.6000000000001,5,1734.9,7,1734.5000000000002,5,1735.0,7,1734.1000000000001,4,1735.4,6
249,1731.1000000000001,7,1731.4,9,1730.8000000000002,4,1731.7,6,1730.7,11,1731.8000000000002,13
250,1728.7,4,1729.0,4,1728.5,9,1729.2,4,1728.4,10,1729.3,4
251,1726.4,6,1726.8000000000002,4,1726.3000000000002,10,1726.9,4,1726.1000000000001,4,1727.1000000000001,4
252,1726.5,6,1726.9,4,1726.4,5,1727.0,4,1725.9,4,1727.5,4
253,1724.4,5,1724.8000000000002,5,1724.2,10,1725.0000000000002,10,1724.1000000000001,15,1725.1000000000001,15
254,1724.1000000000001,6,1724.4,8,1723.8000000000002,5,1724.7,7,1723.9,7,1724.6000000000001,10
255,1719.4,4,1719.7,6,1719.2,4,1719.9,4,1718.9,4,1720.2,4
256,1720.3000000000002,4,1720.6000000000001,7,1720.2000000000003,5,1720.7,8,1719.7000000000003,4,1721.2,6
