,bid_px1,bid_sz1,ask_px1,ask_sz1,bid_px2,bid_sz2,ask_px2,ask_sz2,bid_px3,bid_sz3,ask_px3,ask_sz3
153,2901.1000000000004,17,2901.5,4,2900.9000000000005,7,2901.7,4,2900.9000000000005,7,2901.7,4
154,2906.1000000000004,4,2906.4,4,2906.0000000000005,11,2906.5,4,2905.6000000000004,5,2906.9,4
155,2901.8,5,2902.2000000000003,4,2901.6000000000004,8,2902.4,4,2901.5,4,2902.5000000000005,4
156,2902.1000000000004,17,2902.5,4,2901.9000000000005,56,2902.7,5,2901.7000000000003,26,2902.9,4
157,2908.6000000000004,23,2909.0,4,2908.4000000000005,53,2909.2,4,2908.1000000000004,12,2909.5,4
158,2905.1000000000004,11,2905.4,4,2904.9000000000005,7,2905.6,4,2904.8,6,2905.7000000000003,4
159,2910.5,8,2910.9,4,2910.3,4,2911.1,4,2910.2,5,2911.2000000000003,4
160,2909.6000000000004,16,2909.9,4,2909.4000000000005,12,2910.1,4,2909.0000000000005,9,2910.5,4
161,2917.8,7,2918.1000000000004,4,2917.5,6,2918.4000000000005,4,2917.3,9,2918.6000000000004,4
162,2911.9,10,2912.3,4,2911.8,29,2912.4,4,2911.5,12,2912.7000000000003,4
163,2901.9,13,2902.3,4,2901.8,24,2902.4,4,2901.3,8,2902.9,4
164,2886.8,42,2887.2000000000003,4,2886.5,7,2887.5000000000005,4,2886.4,4,2887.6000000000004,4
165,2903.6000000000004,13,2903.9,4,2903.5000000000005,13,2904.0,4,2903.2000000000003,7,2904.3,4
166,2904.2000000000003,42,2904.6000000000004,4,2904.0000000000005,12,2904.8,4,2903.8,5,2905.0000000000005,4
167,2901.3,5,2901.6000000000004,8,2901.1000000000004,4,2901.8,7,2900.8,4,2902.1000000000004,4
168,2892.2000000000003,5,2892.6000000000004,4,2892.0000000000005,4,2892.8,4,2891.7000000000003,4,2893.1000000000004,4
169,2893.0,12,2893.4,8,2892.8,13,2893.6,9,2892.8,18,2893.6,13
170,2894.0,4,2894.4,4,2893.8,6,2894.6,4,2893.5,8,2894.9,4
171,2894.9,9,2895.2000000000003,8,2894.6,4,2895.5000000000005,4,2894.4,9,2895.7000000000003,8
172,2903.1000000000004,14,2903.5,4,2902.8,25,2903.8,4,2902.8,4,2903.8,4
173,2897.8,6,2898.2000000000003,4,2897.7000000000003,26,2898.3,4,2897.5,4,2898.5000000000005,4
174,2895.5,23,2895.9,12,2895.4,5,2896.0,4,2895.1,6,2896.3,4
175,2901.3,9,2901.7000000000003,12,2901.0,8,2902.0000000000005,10,2901.1000000000004,4,2901.9,4
176,2909.1000000000004,27,2909.5,6,2908.8,4,2909.8,4,2908.5000000000005,6,2910.1,4
177,2906.3,11,2906.7000000000003,5,2906.1000000000004,18,2906.9,8,2906.0,6,2907.0000000000005,4
178,2909.1000000000004,7,2909.4,5,2909.0000000000005,4,2909.5,4,2908.8,9,2909.7000000000003,7
179,2905.8,5,2906.2000000000003,4,2905.5,4,2906.5000000000005,4,2905.4,5,2906.6000000000004,4
180,2899.8,4,2900.2000000000003,4,2899.5,5,2900.5000000000005,17,2899.3,4,2900.7000000000003,4
181,2898.6000000000004,4,2899.0,24,2898.3,4,2899.3,7,2898.4000000000005,4,2899.2,17
182,2899.4,4,2899.7000000000003,9,2899.3,4,2899.8,8,2899.1,4,2900.0000000000005,21
183,2900.3,4,2900.6000000000004,9,2900.1000000000004,4,2900.8,5,2899.9,4,2901.0000000000005,4
184,2901.0,4,2901.3,7,2900.9,4,2901.4,8,2900.6,4,2901.7000000000003,4
185,2907.4,5,2907.7000000000003,6,2907.3,4,2907.8,4,2907.2000000000003,17,2907.9,22
186,2904.9,4,2905.3,4,2904.6,4,2905.6000000000004,5,2904.6,9,2905.6000000000004,12
187,2903.2000000000003,6,2903.5,9,2903.0000000000005,4,2903.7,4,2902.8,4,2903.9,5
188,2908.7000000000003,4,2909.1000000000004,4,2908.4,9,2909.4000000000005,8,2908.4,7,2909.4000000000005,6
189,2902.5,10,2902.9,11,2902.4,4,2903.0,4,2902.2,4,2903.2000000000003,5
190,2909.9,5,2910.3,7,2909.7000000000003,6,2910.5,8,2909.3,5,2910.9,7
191,2911.0,6,2911.3,6,2910.7,5,2911.6000000000004,5,2910.5,8,2911.8,8
192,2917.6000000000004,15,2918.0,9,2917.3,4,2918.3,4,2917.1000000000004,24,2918.5,15
193,2910.8,13,2911.2000000000003,8,2910.7000000000003,4,2911.3,4,2910.5,18,2911.5000000000005,12
194,2912.9,73,2913.3,7,2912.7000000000003,7,2913.5,4,2912.7000000000003,14,2913.5,4
195,2914.9,9,2915.3,4,2914.8,12,2915.4,4,2914.4,5,2915.8,4
196,2917.1000000000004,7,2917.5,4,2916.9000000000005,7,2917.7,4,2916.9000000000005,7,2917.7,4
197,2915.1000000000004,9,2915.4,13,2915.0000000000005,4,2915.5,5,2914.8,4,2915.7000000000003,4
198,2925.7000000000003,5,2926.1000000000004,5,2925.5000000000005,4,2926.3,4,2925.2000000000003,6,2926.6000000000004,6
199,2935.5,7,2935.9,4,2935.4,17,2936.0,9,2935.0,22,2936.4,11
200,2943.9,32,2944.2000000000003,5,2943.8,9,2944.3,4,2943.6,5,2944.5000000000005,4
201,2945.6000000000004,32,2946.0,10,2945.4000000000005,8,2946.2,4,2945.2000000000003,18,2946.4,6
202,2945.3,19,2945.7000000000003,8,2945.0,8,2946.0000000000005,4,2944.9,6,2946.1000000000004,4
203,2940.5,13,2940.9,5,2940.2,21,2941.2000000000003,8,2940.3,6,2941.1,4
204,2933.7000000000003,9,2934.1000000000004,8,2933.4,5,2934.4000000000005,4,2933.5000000000005,11,2934.3,9
205,2932.8,4,2933.2000000000003,4,2932.7000000000003,16,2933.3,9,2932.3,10,2933.7000000000003,6
206,2932.0,14,2932.4,4,2931.7,4,2932.7000000000003,4,2931.6,11,2932.8,4
207,2931.8,10,2932.2000000000003,4,2931.5,13,2932.5000000000005,4,2931.4,14,2932.6000000000004,4
208,2927.4,5,2927.8,8,2927.3,4,2927.9,4,2927.0,7,2928.2000000000003,10
209,2923.7000000000003,8,2924.1000000000004,4,2923.5000000000005,6,2924.3,4,2923.5000000000005,4,2924.3,4
210,2934.1000000000004,9,2934.5,4,2933.8,5,2934.8,4,2933.6000000000004,14,2935.0,4
211,2933.9,9,2934.3,4,2933.8,18,2934.4,8,2933.4,5,2934.8,4
212,2929.7000000000003,16,2930.1000000000004,10,2929.5000000000005,7,2930.3,4,2929.2000000000003,10,2930.6000000000004,6
213,2929.0,9,2929.4,4,2928.8,8,2929.6,4,2928.6,9,2929.8,4
214,2929.5,9,2929.8,4,2929.4,16,2929.9,4,2929.1,30,2930.2000000000003,8
215,2926.8,10,2927.1000000000004,4,2926.6000000000004,7,2927.3,4,2926.5,9,2927.4000000000005,4
216,2938.2000000000003,4,2938.6000000000004,4,2938.1000000000004,8,2938.7000000000003,4,2937.8,8,2939.0000000000005,4
217,2938.8,6,2939.1000000000004,11,2938.6000000000004,4,2939.3,6,2938.4,4,2939.5000000000005,7
218,2934.4,5,2934.7000000000003,8,2934.3,4,2934.8,4,2934.0,4,2935.1000000000004,7
219,2938.3,4,2938.6000000000004,9,2938.1000000000004,5,2938.8,22,2937.9,4,2939.0000000000005,7
220,2938.1000000000004,6,2938.5,26,2937.8,4,2938.8,14,2937.6000000000004,4,2939.0,10
221,2940.3,4,2940.7000000000003,13,2940.0,4,2941.0000000000005,6,2939.9,4,2941.1000000000004,14
222,2942.1000000000004,4,2942.5,7,2941.9000000000005,4,2942.7,19,2941.5000000000005,4,2943.1,17
223,2940.6000000000004,4,2941.0,21,2940.5000000000005,4,2941.1,14,2940.1000000000004,4,2941.5,9
224,2957.8,5,2958.2000000000003,4,2957.6000000000004,23,2958.4,18,2957.2000000000003,11,2958.8,9
225,2953.5,12,2953.9,10,2953.3,8,2954.1,6,2953.0,6,2954.4,5
226,2949.2000000000003,8,2949.6000000000004,9,2948.9,4,2949.9000000000005,4,2948.7000000000003,4,2950.1000000000004,4
227,2950.0,8,2950.4,4,2949.9,6,2950.5,4,2949.5,10,2950.9,4
228,2955.6000000000004,5,2955.9,4,2955.5000000000005,8,2956.0,4,2955.1000000000004,6,2956.4,4
229,2950.6000000000004,19,2950.9,4,2950.3,8,2951.2000000000003,4,2950.3,6,2951.2000000000003,4
230,2955.0,4,2955.3,4,2954.7,8,2955.6000000000004,4,2954.7,8,2955.6000000000004,4
231,2953.3,4,2953.7000000000003,4,2953.1000000000004,8,2953.9,6,2952.9,4,2954.1000000000004,4
232,2953.0,4,2953.3,9,2952.8,4,2953.5,6,2952.7,4,2953.6000000000004,4
233,2941.5,17,2941.9,16,2941.2,4,2942.2000000000003,4,2941.0,15,2942.4,14
234,2945.6000000000004,6,2946.0,10,2945.4000000000005,6,2946.2,10,2945.1000000000004,4,2946.5,5
235,2948.1000000000004,4,2948.4,4,2947.9000000000005,11,2948.6,20,2947.8,4,2948.7000000000003,4
236,2948.3,8,2948.6000000000004,8,2948.2000000000003,4,2948.7000000000003,4,2947.7000000000003,4,2949.2000000000003,4
237,2947.4,13,2947.8,6,2947.3,29,2947.9,12,2947.1,7,2948.1000000000004,4
238,2953.4,28,2953.7000000000003,8,2953.1,9,2954.0000000000005,4,2953.0,6,2954.1000000000004,4
239,2944.2000000000003,12,2944.5,11,2943.9,7,2944.8,7,2943.7000000000003,6,2945.0,6
240,2950.6000000000004,8,2950.9,16,2950.4000000000005,4,2951.1,5,2950.0000000000005,7,2951.5,15
241,2953.2000000000003,4,2953.6000000000004,4,2953.0000000000005,4,2953.8,4,2952.9,6,2953.9000000000005,6
242,2962.5,6,2962.8,4,2962.3,8,2963.0,5,2962.1,8,2963.2000000000003,5
243,2961.1000000000004,10,2961.5,4,2961.0000000000005,31,2961.6,5,2960.6000000000004,6,2962.0,4
244,2957.2000000000003,8,2957.5,4,2956.9,16,2957.8,4,2956.7000000000003,5,2958.0,4
245,2962.4,52,2962.8,23,2962.2000000000003,12,2963.0,5,2962.1,4,2963.1000000000004,4
246,2961.1000000000004,6,2961.4,4,2961.0000000000005,14,2961.5,7,2960.9000000000005,9,2961.6,5
247,2971.9,4,2972.2000000000003,4,2971.7000000000003,9,2972.4,4,2971.6,13,2972.5000000000005,6
248,2970.3,17,2970.6000000000004,7,2970.2000000000003,9,2970.7000000000003,4,2969.9,4,2971.0000000000005,4
249,2974.2000000000003,4,2974.5,4,2974.0000000000005,18,2974.7,6,2973.8,20,2974.9,7
250,2965.7000000000003,9,2966.1000000000004,6,2965.4,10,2966.4000000000005,6,2965.4,5,2966.4000000000005,4
251,2964.3,13,2964.7000000000003,10,2964.2000000000003,12,2964.8,10,2963.9,4,2965.1000000000004,4
252,2963.1000000000004,4,2963.4,6,2962.8,7,2963.7000000000003,15,2962.5000000000005,4,2964.0,4
253,2962.2000000000003,6,2962.5,8,2962.0000000000005,7,2962.7,9,2961.8,4,2962.9,4
254,2964.8,4,2965.2000000000003,4,2964.7000000000003,8,2965.3,6,2964.4,8,2965.6000000000004,6
255,2954.3,4,2954.6000000000004,5,2954.2000000000003,4,2954.7000000000003,4,2953.8,14,2955.1000000000004,21
256,2952.1000000000004,7,2952.5,8,2952.0000000000005,16,2952.6,17,2951.7000000000003,11,2952.9,12
