,bid_px1,bid_sz1,ask_px1,ask_sz1,bid_px2,bid_sz2,ask_px2,ask_sz2,bid_px3,bid_sz3,ask_px3,ask_sz3
28,2142.9,23,2143.3,10,2142.7000000000003,4,2143.5,4,2142.7000000000003,11,2143.5,5
29,2143.8,5,2144.2000000000003,9,2143.6000000000004,8,2144.4,13,2143.5,9,2144.5000000000005,16
30,2139.5,6,2139.9,9,2139.2,6,2140.2000000000003,10,2139.1,4,2140.3,5
31,2127.1,25,2127.5,18,2127.0,4,2127.6,4,2126.7,4,2127.9,4
32,2130.2000000000003,20,2130.6,6,2130.0000000000005,4,2130.7999999999997,4,2129.7000000000003,8,2131.1,4
33,2129.8,13,2130.2000000000003,4,2129.7000000000003,8,2130.3,4,2129.4,9,2130.6000000000004,4
34,2113.3,21,2113.6,4,2113.1000000000004,6,2113.7999999999997,4,2112.7000000000003,14,2114.2,4
35,2115.1,22,2115.4,4,2115.0,24,2115.5,4,2114.7999999999997,4,2115.7000000000003,4
36,2123.2000000000003,11,2123.6,4,2123.1000000000004,12,2123.7,4,2122.9,12,2123.9,4
37,2106.8,9,2107.1,4,2106.7000000000003,5,2107.2,4,2106.4,11,2107.5,5
38,2113.6,9,2114.0,9,2113.4,11,2114.2,11,2113.1,8,2114.5,8
39,2124.1,11,2124.5,19,2123.9,9,2124.7,16,2123.7999999999997,10,2124.8,17
40,2120.4,10,2120.7000000000003,8,2120.3,7,2120.8,6,2120.1,4,2121.0000000000005,4
41,2120.1,14,2120.5,20,2119.7999999999997,7,2120.8,10,2119.6,5,2121.0,7
42,2122.9,4,2123.2000000000003,16,2122.8,4,2123.3,4,2122.5,6,2123.6000000000004,30
43,2130.2000000000003,8,2130.6,15,2129.9,6,2130.9,11,2129.7000000000003,4,2131.1,4
44,2127.4,4,2127.7000000000003,13,2127.1,4,2128.0000000000005,11,2126.9,4,2128.2000000000003,8
45,2126.9,4,2127.2000000000003,10,2126.8,4,2127.3,6,2126.6,4,2127.5000000000005,17
46,2119.4,4,2119.8,4,2119.3,8,2119.9,16,2119.0,4,2120.2000000000003,6
47,2098.3,6,2098.6,10,2098.0,4,2098.9,6,2097.8,8,2099.1,14
48,2069.5,6,2069.8,16,2069.2,4,2070.1000000000004,5,2069.2,4,2070.1000000000004,7
49,2085.0,6,2085.4,16,2084.7,4,2085.7000000000003,7,2084.5,4,2085.9,6
50,2077.9,4,2078.3,19,2077.6,4,2078.6000000000004,25,2077.7000000000003,4,2078.5,8
51,2004.5,4,2004.9,4,2004.2,8,2005.2,10,2004.2,4,2005.2,4
52,2059.7000000000003,8,2060.0,10,2059.4,7,2060.3,8,2059.3,18,2060.4,21
53,2036.7,4,2037.0,7,2036.5,12,2037.2,18,2036.3,4,2037.4,4
54,2043.4,5,2043.7,6,2043.2,7,2043.9,8,2043.2,4,2043.9,4
55,2042.0,6,2042.3000000000002,4,2041.8,14,2042.5000000000002,4,2041.5,12,2042.8000000000002,4
56,2032.7,13,2033.0,7,2032.4,11,2033.3,6,2032.3,9,2033.4,5
57,2052.9,9,2053.2000000000003,6,2052.7000000000003,11,2053.4,7,2052.5,8,2053.6000000000004,6
58,2028.5,9,2028.9,4,2028.4,10,2029.0,4,2028.0,23,2029.4,9
59,2012.2,4,2012.6000000000001,4,2011.9,13,2012.9,11,2012.0,4,2012.8000000000002,4
60,2010.1000000000001,6,2010.5,5,2010.0000000000002,4,2010.6,4,2009.6000000000001,4,2011.0,4
61,2044.9,4,2045.3000000000002,4,2044.8000000000002,4,2045.4,4,2044.4,4,2045.8000000000002,4
62,2044.9,7,2045.3000000000002,10,2044.8000000000002,5,2045.4,7,2044.7,4,2045.5000000000002,5
63,2071.7000000000003,6,2072.0,5,2071.5000000000005,4,2072.2,4,2071.3,4,2072.4,4
64,2071.2000000000003,4,2071.5,5,2071.1000000000004,7,2071.6,20,2070.6000000000004,8,2072.1,21
65,2062.1,4,2062.4,16,2061.7999999999997,4,2062.7000000000003,29,2061.6,4,2062.9,5
66,2076.1,4,2076.5,27,2075.9,4,2076.7,12,2075.7999999999997,4,2076.8,11
67,2082.6,4,2083.0,20,2082.2999999999997,4,2083.3,15,2082.2,4,2083.4,10
68,2062.8,4,2063.1,16,2062.5,4,2063.4,10,2062.5,4,2063.4,14
69,2042.1000000000001,4,2042.5,9,2042.0000000000002,7,2042.6,17,2041.7,4,2042.9,6
70,2057.9,7,2058.2000000000003,16,2057.6,18,2058.5000000000005,41,2057.4,10,2058.7000000000003,22
71,2062.9,6,2063.2000000000003,20,2062.6,5,2063.5000000000005,16,2062.5,4,2063.6000000000004,11
72,2061.2000000000003,4,2061.6,17,2061.0000000000005,4,2061.7999999999997,29,2060.9,4,2061.9,18
73,2054.1,9,2054.5,9,2053.9,7,2054.7,7,2053.6,13,2055.0,13
74,2049.5,9,2049.9,11,2049.3,4,2050.1,4,2049.2,4,2050.2000000000003,4
75,2059.1,11,2059.4,31,2059.0,4,2059.5,8,2058.5,4,2060.0,11
76,2027.3000000000002,5,2027.7,7,2027.2000000000003,5,2027.8,8,2026.7000000000003,9,2028.3,14
77,2029.6000000000001,5,2030.0,7,2029.4,15,2030.2,22,2029.3000000000002,9,2030.3,14
78,2016.4,10,2016.8000000000002,11,2016.1000000000001,10,2017.1000000000001,11,2016.2,4,2017.0000000000002,4
79,2014.0,22,2014.4,17,2013.7,7,2014.7,5,2013.7,4,2014.7,4
80,2017.1000000000001,6,2017.5,7,2016.8000000000002,6,2017.8,8,2016.7,4,2017.9,4
81,2006.0,5,2006.3000000000002,20,2005.9,4,2006.4,6,2005.8,4,2006.5000000000002,14
82,2010.6000000000001,4,2011.0,8,2010.3000000000002,4,2011.3,7,2010.4,4,2011.2,4
83,1946.6000000000001,4,1947.0,23,1946.5000000000002,4,1947.1,4,1946.1000000000001,4,1947.5,17
84,1933.9,4,1934.3000000000002,8,1933.8000000000002,4,1934.4,5,1933.6000000000001,4,1934.6000000000001,10
85,1986.7,4,1987.0,24,1986.5,4,1987.2,38,1986.3,4,1987.4,26
86,1974.9,7,1975.3000000000002,9,1974.8000000000002,4,1975.4,4,1974.5,4,1975.7000000000003,6
87,1972.7,4,1973.1000000000001,9,1972.5,4,1973.3000000000002,5,1972.3,6,1973.5000000000002,13
88,1954.5,6,1954.9,24,1954.2,5,1955.2,19,1953.9,4,1955.5,15
89,1910.7,10,1911.1000000000001,9,1910.4,22,1911.4,20,1910.4,13,1911.4,12
90,1928.1000000000001,10,1928.4,6,1927.8000000000002,7,1928.7,4,1927.6000000000001,6,1928.9,4
91,1923.6000000000001,20,1924.0,4,1923.3000000000002,21,1924.3,4,1923.3000000000002,13,1924.3,4
92,1919.4,12,1919.7,4,1919.3000000000002,13,1919.8,4,1918.9,16,1920.2,4
93,1910.9,8,1911.2,4,1910.8000000000002,6,1911.3,4,1910.5,4,1911.6000000000001,4
94,1890.9,21,1891.2,4,1890.6000000000001,20,1891.5,4,1890.4,4,1891.7,4
95,1892.8000000000002,15,1893.2,4,1892.7000000000003,20,1893.3,4,1892.5000000000002,16,1893.5,4
96,1873.4,9,1873.7,4,1873.3000000000002,6,1873.8,4,1872.8000000000002,11,1874.3,4
97,1910.3000000000002,25,1910.7,4,1910.0000000000002,6,1911.0,4,1909.8000000000002,36,1911.2,4
98,1929.4,40,1929.8000000000002,4,1929.3000000000002,12,1929.9,4,1928.9,16,1930.3000000000002,4
99,1928.9,15,1929.3000000000002,4,1928.6000000000001,11,1929.6000000000001,4,1928.5,15,1929.7000000000003,4
100,1924.5,46,1924.9,4,1924.2,16,1925.2,4,1924.2,4,1925.2,4
101,1857.0,17,1857.3000000000002,6,1856.7,11,1857.6000000000001,4,1856.7,17,1857.6000000000001,5
102,1881.8000000000002,12,1882.2,4,1881.7000000000003,5,1882.3,4,1881.2000000000003,18,1882.8,4
103,1881.8000000000002,13,1882.1000000000001,4,1881.5000000000002,7,1882.4,4,1881.3000000000002,15,1882.6000000000001,4
104,1878.0,16,1878.4,4,1877.7,28,1878.7,4,1877.7,4,1878.7,4
105,1878.9,17,1879.3000000000002,6,1878.8000000000002,11,1879.4,4,1878.5,9,1879.7000000000003,4
106,1865.2,9,1865.6000000000001,5,1865.1000000000001,13,1865.7,7,1864.8,9,1866.0000000000002,5
107,1897.5,8,1897.9,5,1897.3,12,1898.1000000000001,8,1897.3,10,1898.1000000000001,7
108,1895.6000000000001,33,1895.9,20,1895.3000000000002,5,1896.2,4,1895.1000000000001,5,1896.4,4
109,1882.6000000000001,4,1883.0,4,1882.4,12,1883.2,9,1882.2,4,1883.4,4
110,1871.0,9,1871.3000000000002,7,1870.7,17,1871.6000000000001,14,1870.5,6,1871.8000000000002,5
111,1858.4,8,1858.7,5,1858.1000000000001,8,1859.0,5,1858.2,5,1858.9,4
112,1867.3000000000002,13,1867.6000000000001,4,1867.1000000000001,8,1867.8000000000002,4,1866.7000000000003,10,1868.2,4
113,1948.3000000000002,4,1948.7,4,1948.2000000000003,12,1948.8,4,1947.9,4,1949.1000000000001,4
114,1945.9,6,1946.3000000000002,6,1945.7,7,1946.5000000000002,6,1945.6000000000001,4,1946.6000000000001,4
115,1944.7,4,1945.1000000000001,7,1944.4,6,1945.4,9,1944.3,5,1945.5000000000002,8
116,1961.6000000000001,8,1962.0,4,1961.5000000000002,7,1962.1,4,1961.2,9,1962.4,4
117,1961.6000000000001,5,1962.0,4,1961.5000000000002,7,1962.1,4,1961.4,12,1962.2,4
118,1942.9,20,1943.3000000000002,5,1942.6000000000001,13,1943.6000000000001,4,1942.5,40,1943.7000000000003,10
119,2021.4,5,2021.8000000000002,4,2021.3000000000002,6,2021.9,5,2021.0,4,2022.2000000000003,4
120,2030.3000000000002,14,2030.7,5,2030.0000000000002,4,2031.0,4,2029.8000000000002,10,2031.2,4
121,2032.2,9,2032.6000000000001,5,2031.9,15,2032.9,8,2032.0,4,2032.8000000000002,4
122,2038.2,6,2038.5,4,2038.0,21,2038.7,10,2037.8,14,2038.9,7
123,2043.5,13,2043.9,4,2043.4,12,2044.0,4,2042.9,36,2044.5,4
124,2047.1000000000001,11,2047.5,4,2046.8000000000002,12,2047.8,4,2046.5000000000002,7,2048.1,4
125,2057.6,37,2058.0,26,2057.2999999999997,16,2058.3,12,2057.2,4,2058.4,4
126,2066.0,8,2066.3,4,2065.7,4,2066.6000000000004,4,2065.7,7,2066.6000000000004,4
127,2060.7000000000003,8,2061.1,4,2060.5000000000005,15,2061.2999999999997,4,2060.2000000000003,9,2061.6,4
128,2053.9,35,2054.3,4,2053.6,11,2054.6000000000004,4,2053.4,5,2054.8,4
129,2061.5,27,2061.9,4,2061.3,5,2062.1,4,2061.0,16,2062.4,4
130,2051.6,7,2052.0,4,2051.2999999999997,24,2052.3,4,2051.0,14,2052.6,4
131,2051.1,36,2051.5,15,2050.7999999999997,11,2051.8,5,2050.6,10,2052.0,4
132,2057.1,6,2057.4,7,2056.9,4,2057.6,4,2056.7999999999997,9,2057.7000000000003,9
133,2082.4,4,2082.8,6,2082.1,6,2083.1000000000004,19,2082.1,4,2083.1000000000004,9
134,2078.1,4,2078.4,6,2077.9,4,2078.6,32,2077.9,4,2078.6,11
135,2084.2000000000003,8,2084.5,33,2084.1000000000004,5,2084.6,19,2083.9,4,2084.8,4
136,2078.9,4,2079.3,19,2078.7000000000003,4,2079.5,5,2078.5,4,2079.7000000000003,23
137,2079.3,4,2079.6,8,2079.2000000000003,4,2079.7,5,2078.9,4,2080.0,4
138,2084.9,11,2085.2000000000003,19,2084.8,4,2085.3,6,2084.5,4,2085.6000000000004,4
139,2100.9,15,2101.3,7,2100.8,8,2101.4,4,2100.4,7,2101.8,4
140,2074.3,40,2074.7000000000003,14,2074.1000000000004,5,2074.9,4,2073.9,5,2075.1000000000004,4
141,2087.4,22,2087.8,4,2087.3,8,2087.9,4,2086.8,10,2088.4,4
142,2081.3,19,2081.6,7,2081.2000000000003,11,2081.7,4,2080.9,8,2082.0,4
143,2079.5,10,2079.9,4,2079.3,9,2080.1,4,2079.1,11,2080.3,4
144,2081.6,6,2082.0,4,2081.5,13,2082.1,4,2081.2,8,2082.4,4
145,2085.7000000000003,14,2086.0,12,2085.5000000000005,15,2086.2,13,2085.3,4,2086.4,4
146,2096.3,4,2096.7000000000003,4,2096.1000000000004,4,2096.9,5,2095.9,4,2097.1000000000004,4
147,2089.0,6,2089.4,4,2088.9,8,2089.5,5,2088.4,4,2090.0,4
148,2043.1000000000001,4,2043.5,4,2043.0000000000002,4,2043.6,7,2042.5000000000002,6,2044.1,9
149,2050.8,15,2051.1,10,2050.5,7,2051.4,5,2050.2000000000003,4,2051.7,4
150,2038.7,8,2039.1000000000001,12,2038.4,6,2039.4,9,2038.3,7,2039.5000000000002,11
151,2044.3000000000002,8,2044.7,10,2044.2000000000003,12,2044.8,15,2043.9,5,2045.1000000000001,7
152,2037.6000000000001,10,2038.0,4,2037.3000000000002,19,2038.3,8,2037.4,7,2038.2,4
153,2012.9,9,2013.3000000000002,4,2012.7,12,2013.5000000000002,4,2012.4,4,2013.8000000000002,4
154,2042.8000000000002,9,2043.2,4,2042.5000000000002,8,2043.5,4,2042.5000000000002,12,2043.5,5
155,2065.3,7,2065.7000000000003,4,2065.2000000000003,5,2065.8,4,2065.1000000000004,4,2065.9,4
156,2061.1,6,2061.4,4,2060.7999999999997,13,2061.7000000000003,6,2060.7,6,2061.8,4
157,2057.9,7,2058.3,4,2057.8,11,2058.4,7,2057.5,6,2058.7000000000003,4
158,2064.1,5,2064.5,4,2064.0,11,2064.6,10,2063.7,5,2064.9,5
159,2064.4,4,2064.7000000000003,6,2064.3,4,2064.8,4,2063.9,8,2065.2000000000003,13
160,2062.0,7,2062.3,10,2061.8,4,2062.5,5,2061.8,5,2062.5,7
161,2053.8,4,2054.2000000000003,4,2053.7000000000003,10,2054.3,9,2053.4,6,2054.6000000000004,5
162,2057.7000000000003,12,2058.1,50,2057.5000000000005,4,2058.2999999999997,4,2057.3,4,2058.5,16
163,2058.4,4,2058.8,15,2058.3,4,2058.9,6,2057.9,4,2059.3,9
164,2054.2000000000003,4,2054.5,9,2054.0000000000005,4,2054.7,14,2053.8,4,2054.9,5
165,2047.2,4,2047.6000000000001,17,2046.9,4,2047.9,10,2046.8,4,2048.0,9
166,2034.3000000000002,4,2034.6000000000001,11,2034.1000000000001,4,2034.8000000000002,11,2034.0000000000002,4,2034.9,6
167,2029.1000000000001,6,2029.5,10,2028.9,10,2029.7,17,2028.5000000000002,4,2030.1,6
168,2044.8000000000002,4,2045.2,8,2044.5000000000002,4,2045.5,7,2044.3000000000002,4,2045.7,4
169,2068.1,4,2068.4,7,2068.0,4,2068.5,12,2067.7999999999997,4,2068.7000000000003,9
170,2074.1,5,2074.4,17,2073.7999999999997,7,2074.7000000000003,27,2073.7999999999997,4,2074.7000000000003,6
171,2099.7000000000003,4,2100.0,10,2099.6000000000004,4,2100.1,7,2099.2000000000003,4,2100.5,11
172,2110.3,9,2110.7000000000003,9,2110.0,6,2111.0000000000005,6,2109.7000000000003,5,2111.3,5
173,2105.6,24,2106.0,7,2105.4,4,2106.2,4,2105.2999999999997,6,2106.3,4
174,2102.8,17,2103.2000000000003,28,2102.5,7,2103.5000000000005,11,2102.4,9,2103.6000000000004,14
175,2094.3,14,2094.6,12,2094.1000000000004,13,2094.7999999999997,12,2094.0,4,2094.9,4
176,2079.3,10,2079.6,14,2079.2000000000003,4,2079.7,4,2078.9,7,2080.0,10
177,2091.9,8,2092.3,9,2091.8,7,2092.4,8,2091.6,5,2092.6000000000004,5
178,2095.9,5,2096.3,7,2095.7000000000003,4,2096.5,4,2095.5,4,2096.7000000000003,4
179,2097.6,10,2097.9,8,2097.2999999999997,4,2098.2000000000003,4,2097.2,10,2098.3,8
180,2098.5,17,2098.9,23,2098.3,7,2099.1,10,2098.1,4,2099.3,4
181,2094.5,4,2094.8,4,2094.4,11,2094.9,11,2093.9,4,2095.4,4
182,2102.2000000000003,4,2102.6,17,2101.9,4,2102.9,4,2101.8,4,2103.0,9
183,2102.0,4,2102.3,4,2101.8,4,2102.5,12,2101.6,4,2102.7000000000003,12
184,2101.3,4,2101.7000000000003,13,2101.2000000000003,4,2101.8,8,2101.0,4,2102.0000000000005,12
185,2100.7000000000003,4,2101.0,7,2100.6000000000004,4,2101.1,24,2100.2000000000003,4,2101.5,21
186,2085.5,6,2085.8,38,2085.2,4,2086.1000000000004,21,2085.0,4,2086.3,8
187,2086.0,4,2086.4,13,2085.9,4,2086.5,9,2085.5,4,2086.9,8
188,2068.7000000000003,4,2069.1,9,2068.4,6,2069.4,19,2068.2000000000003,4,2069.6,5
189,2072.1,4,2072.5,7,2071.7999999999997,6,2072.8,9,2071.7999999999997,12,2072.8,19
190,2074.2000000000003,4,2074.6,5,2074.1000000000004,4,2074.7,4,2073.7000000000003,7,2075.1,9
191,2086.4,15,2086.7000000000003,23,2086.3,4,2086.8,5,2085.9,8,2087.2000000000003,13
192,2093.4,5,2093.8,4,2093.1,6,2094.1000000000004,5,2093.0,9,2094.2000000000003,8
193,2092.4,20,2092.7000000000003,9,2092.3,5,2092.8,4,2092.0,4,2093.1000000000004,4
194,2112.2000000000003,8,2112.6,5,2112.1000000000004,6,2112.7,4,2111.8,4,2113.0,4
195,2112.4,4,2112.7000000000003,4,2112.1,4,2113.0000000000005,4,2112.2000000000003,20,2112.9,24
196,2109.2000000000003,8,2109.5,9,2109.0000000000005,4,2109.7,5,2109.0000000000005,10,2109.7,12
197,2101.2000000000003,7,2101.5,12,2101.0000000000005,6,2101.7,11,2100.9,4,2101.8,5
198,2108.1,11,2108.5,30,2107.9,4,2108.7,10,2107.7999999999997,4,2108.8,6
199,2107.8,4,2108.2000000000003,11,2107.5,4,2108.5000000000005,9,2107.5,4,2108.5000000000005,4
200,2105.5,4,2105.8,4,2105.3,4,2106.0,4,2105.1,4,2106.2000000000003,4
201,2105.9,4,2106.2000000000003,4,2105.6,14,2106.5000000000005,17,2105.5,5,2106.6000000000004,6
202,2101.2000000000003,10,2101.6,5,2100.9,4,2101.9,4,2100.8,7,2102.0,4
203,2092.6,15,2093.0,6,2092.2999999999997,8,2093.3,4,2092.1,25,2093.5,10
204,2084.0,21,2084.3,4,2083.8,20,2084.5,4,2083.5,15,2084.8,4
205,2083.4,12,2083.8,4,2083.1,17,2084.1000000000004,4,2082.9,22,2084.3,4
206,2080.8,9,2081.2000000000003,4,2080.5,8,2081.5000000000005,4,2080.4,5,2081.6000000000004,4
207,2078.1,7,2078.5,7,2077.9,11,2078.7,12,2077.7,13,2078.9,14
208,2055.3,6,2055.7000000000003,4,2055.1000000000004,7,2055.9,4,2055.0,9,2056.0000000000005,4
209,2055.7000000000003,9,2056.1,4,2055.6000000000004,22,2056.2,8,2055.4,5,2056.4,4
210,2053.2000000000003,16,2053.6,15,2052.9,18,2053.9,16,2052.8,5,2054.0,5
211,2042.1000000000001,24,2042.5,28,2042.0000000000002,15,2042.6,17,2041.6000000000001,15,2043.0,18
212,2031.2,4,2031.5,5,2030.9,4,2031.8,10,2030.8,4,2031.9,16
213,2021.4,4,2021.7,25,2021.2,4,2021.9,10,2021.1000000000001,4,2022.0,10
214,2009.0,4,2009.4,46,2008.7,4,2009.7,8,2008.6,4,2009.8000000000002,6
215,2009.0,4,2009.4,31,2008.9,4,2009.5,6,2008.8,4,2009.6000000000001,25
216,2004.4,4,2004.8000000000002,33,2004.1000000000001,4,2005.1000000000001,13,2004.0,4,2005.2000000000003,21
217,1975.6000000000001,4,1975.9,8,1975.4,4,1976.1000000000001,22,1975.1000000000001,4,1976.4,10
218,2000.5,4,2000.8000000000002,10,2000.2,9,2001.1000000000001,32,2000.1,4,2001.2000000000003,5
219,2011.1000000000001,4,2011.4,14,2010.9,10,2011.6000000000001,38,2010.5000000000002,4,2012.0,7
220,2021.1000000000001,4,2021.4,9,2020.8000000000002,4,2021.7,17,2020.7,4,2021.8000000000002,31
221,2007.5,4,2007.9,19,2007.4,4,2008.0,23,2007.1,4,2008.3000000000002,17
222,2018.0,4,2018.3000000000002,11,2017.9,4,2018.4,33,2017.7,4,2018.6000000000001,8
223,2020.7,4,2021.1000000000001,22,2020.4,4,2021.4,9,2020.2,4,2021.6000000000001,28
224,2004.5,4,2004.8000000000002,23,2004.3,4,2005.0000000000002,4,2004.1,4,2005.2000000000003,22
225,2003.6000000000001,4,2004.0,6,2003.5000000000002,4,2004.1,6,2003.2,4,2004.4,6
226,2029.2,13,2029.5,40,2028.9,4,2029.8,12,2029.0,4,2029.7,5
227,2018.9,4,2019.3000000000002,7,2018.8000000000002,4,2019.4,11,2018.3000000000002,4,2019.9,13
228,2016.4,4,2016.8000000000002,7,2016.3000000000002,7,2016.9,13,2016.0,4,2017.2000000000003,6
229,1997.6000000000001,4,1998.0,4,1997.4,31,1998.2,29,1997.4,4,1998.2,4
230,2002.9,10,2003.3000000000002,7,2002.7,8,2003.5000000000002,6,2002.4,4,2003.8000000000002,4
231,2005.9,49,2006.3000000000002,42,2005.8000000000002,9,2006.4,8,2005.6000000000001,8,2006.6000000000001,7
232,1995.2,7,1995.6000000000001,5,1995.1000000000001,4,1995.7,4,1994.8,11,1996.0000000000002,7
233,1994.5,4,1994.9,4,1994.2,9,1995.2,4,1994.1,10,1995.3000000000002,4
234,1971.6000000000001,8,1972.0,4,1971.3000000000002,4,1972.3,4,1971.2,8,1972.4,4
235,1951.1000000000001,8,1951.5,4,1951.0000000000002,4,1951.6,4,1950.8000000000002,16,1951.8,5
236,1963.1000000000001,7,1963.5,4,1962.9,8,1963.7,4,1962.7,5,1963.9,4
237,1993.6000000000001,9,1994.0,4,1993.5000000000002,8,1994.1,4,1993.1000000000001,24,1994.5,4
238,2005.2,9,2005.6000000000001,4,2004.9,8,2005.9,4,2004.6000000000001,4,2006.2,4
239,1999.8000000000002,27,2000.2,4,1999.6000000000001,4,2000.4,4,1999.5000000000002,9,2000.5,4
240,2006.0,8,2006.3000000000002,4,2005.8,14,2006.5000000000002,4,2005.7,8,2006.6000000000001,4
241,2016.2,7,2016.6000000000001,14,2015.9,5,2016.9,11,2015.7,4,2017.1000000000001,4
242,2002.8000000000002,12,2003.2,17,2002.7000000000003,4,2003.3,4,2002.4,4,2003.6000000000001,6
243,2015.9,13,2016.3000000000002,14,2015.8000000000002,15,2016.4,16,2015.7,4,2016.5000000000002,4
244,2017.6000000000001,7,2017.9,6,2017.4,8,2018.1000000000001,8,2017.0000000000002,4,2018.5,4
245,2001.8000000000002,10,2002.2,5,2001.5000000000002,10,2002.5,5,2001.2000000000003,4,2002.8,4
246,1995.5,15,1995.9,8,1995.2,10,1996.2,6,1995.1,4,1996.3000000000002,4
247,2000.2,4,2000.5,5,1999.9,4,2000.8,4,1999.7,7,2001.0,7
248,1997.2,31,1997.5,17,1997.1000000000001,6,1997.6,4,1996.8,14,1997.9,8
249,1991.1000000000001,13,1991.4,8,1990.8000000000002,11,1991.7,6,1990.8000000000002,13,1991.7,8
250,2010.0,11,2010.4,18,2009.7,4,2010.7,5,2009.6,8,2010.8000000000002,13
251,2009.8000000000002,4,2010.1000000000001,4,2009.7000000000003,12,2010.2,7,2009.4,7,2010.5000000000002,4
252,1993.1000000000001,16,1993.5,4,1992.9,12,1993.7,4,1992.8000000000002,9,1993.8,4
253,2039.7,14,2040.1000000000001,6,2039.4,16,2040.4,7,2039.3,9,2040.5000000000002,4
254,2050.1,5,2050.5,5,2049.9,4,2050.7,4,2049.7,5,2050.9,5
255,2061.3,7,2061.7000000000003,13,2061.2000000000003,6,2061.8,12,2061.1000000000004,4,2061.9,4
256,2040.4,4,2040.8000000000002,14,2040.3000000000002,4,2040.9,8,2039.8000000000002,4,2041.4,11
257,2043.8000000000002,23,2044.2,55,2043.7000000000003,4,2044.3,7,2043.4,5,2044.6000000000001,11
258,2034.5,13,2034.9,25,2034.2,4,2035.2,7,2034.0,4,2035.4,5
259,2030.4,7,2030.7,8,2030.3000000000002,5,2030.8,6,2030.0,5,2031.1000000000001,6
260,2029.0,8,2029.3000000000002,4,2028.8,24,2029.5000000000002,6,2028.5,6,2029.8000000000002,4
261,2032.9,30,2033.3000000000002,19,2032.7,6,2033.5000000000002,4,2032.4,5,2033.8000000000002,4
262,2011.9,4,2012.3000000000002,4,2011.6000000000001,9,2012.6000000000001,7,2011.5,9,2012.7000000000003,8
263,2016.3000000000002,10,2016.7,14,2016.1000000000001,4,2016.9,4,2016.0000000000002,4,2017.0,5
264,2002.1000000000001,8,2002.4,4,2001.8000000000002,12,2002.7,4,2001.7,13,2002.8000000000002,4
265,2007.2,17,2007.6000000000001,10,2007.0,11,2007.8000000000002,6,2006.9,4,2007.9,4
266,2008.4,11,2008.7,6,2008.1000000000001,4,2009.0,4,2007.9,6,2009.2,4
