,t,side,price,qty
53,29.0,ask,3525.7000000000003,5.0
54,29.0,ask,3526.0000000000005,9.0
55,30.0,ask,3528.5,9.0
56,30.0,ask,3528.8,14.0
57,30.0,ask,3529.1,9.0
58,31.0,bid,3505.5,8.0
59,31.0,bid,3505.8,4.0
60,32.0,ask,3495.8,25.0
61,32.0,ask,3496.0,12.0
62,32.0,ask,3496.1000000000004,7.0
63,33.0,ask,3523.1000000000004,2.0
64,34.0,bid,3514.7000000000003,1.0
65,34.0,bid,3514.9000000000005,4.0
66,34.0,bid,3515.1000000000004,4.0
67,35.0,ask,3478.4,15.0
68,35.0,ask,3478.7000000000003,5.0
69,35.0,ask,3478.9,1.0
70,36.0,ask,3495.3,14.0
71,37.0,ask,3486.0,10.0
72,37.0,ask,3486.2,10.0
73,38.0,bid,3493.7000000000003,12.0
74,39.0,bid,3510.9,1.0
75,40.0,ask,3545.8,8.0
76,40.0,ask,3545.9,7.0
77,40.0,ask,3546.1000000000004,9.0
78,41.0,ask,3536.8,9.0
79,41.0,ask,3537.1000000000004,15.0
80,42.0,bid,3520.4000000000005,8.0
81,42.0,bid,3520.6000000000004,4.0
82,43.0,ask,3550.5,15.0
83,43.0,ask,3550.6,14.0
84,43.0,ask,3550.8,43.0
85,44.0,ask,3550.2000000000003,5.0
86,44.0,ask,3550.5000000000005,9.0
87,44.0,ask,3550.8,9.0
88,45.0,bid,3555.7000000000003,6.0
89,46.0,ask,3505.9,7.0
90,47.0,bid,3542.2000000000003,3.0
91,48.0,bid,3543.0000000000005,2.0
92,48.0,bid,3543.1000000000004,4.0
93,49.0,ask,3544.1000000000004,21.0
94,49.0,ask,3544.2000000000003,8.0
95,49.0,ask,3544.4000000000005,3.0
96,50.0,ask,3508.5,8.0
97,50.0,ask,3508.8,9.0
98,50.0,ask,3508.9,8.0
99,51.0,bid,3539.2000000000003,8.0
100,51.0,bid,3539.4,8.0
101,52.0,ask,3501.8,4.0
102,52.0,ask,3502.0,4.0
103,53.0,ask,3559.2000000000003,9.0
104,53.0,ask,3559.5000000000005,8.0
105,54.0,bid,3530.1000000000004,14.0
106,54.0,bid,3530.3,7.0
107,55.0,bid,3553.7000000000003,8.0
108,55.0,bid,3554.0000000000005,19.0
109,55.0,bid,3554.1000000000004,23.0
110,56.0,ask,3546.8,4.0
111,56.0,ask,3546.9,4.0
112,57.0,ask,3549.5,1.0
113,58.0,ask,3550.1000000000004,4.0
114,58.0,ask,3550.2000000000003,7.0
115,58.0,ask,3550.7000000000003,4.0
116,59.0,bid,3536.1000000000004,4.0
117,59.0,bid,3536.5000000000005,4.0
118,59.0,bid,3536.6000000000004,4.0
119,60.0,bid,3539.6000000000004,3.0
120,61.0,ask,3588.1000000000004,7.0
121,61.0,ask,3588.4000000000005,19.0
122,62.0,bid,3590.1000000000004,15.0
123,62.0,bid,3590.5000000000005,6.0
124,62.0,bid,3590.7000000000003,4.0
125,63.0,bid,3558.2000000000003,17.0
126,63.0,bid,3558.3,13.0
127,64.0,bid,3563.4000000000005,3.0
128,64.0,bid,3563.5000000000005,9.0
129,64.0,bid,3563.6000000000004,6.0
130,65.0,bid,3565.8,14.0
131,65.0,bid,3566.1000000000004,13.0
132,65.0,bid,3566.2000000000003,8.0
133,66.0,bid,3585.8,2.0
134,66.0,bid,3586.0,4.0
135,67.0,bid,3605.0000000000005,7.0
136,67.0,bid,3605.1000000000004,4.0
137,67.0,bid,3605.2000000000003,5.0
138,68.0,ask,3612.9,8.0
139,68.0,ask,3613.1,8.0
140,69.0,bid,3631.9,4.0
141,70.0,ask,3645.3,4.0
142,71.0,bid,3658.6000000000004,5.0
143,71.0,bid,3658.7000000000003,9.0
144,72.0,bid,3657.6000000000004,5.0
145,73.0,ask,3635.1000000000004,4.0
146,73.0,ask,3635.4000000000005,5.0
147,73.0,ask,3635.5000000000005,4.0
148,74.0,ask,3641.9,3.0
149,75.0,ask,3640.7000000000003,4.0
150,75.0,ask,3641.0000000000005,1.0
151,76.0,ask,3664.3,14.0
152,76.0,ask,3664.5,1.0
153,77.0,bid,3653.6000000000004,3.0
154,78.0,ask,3680.4,5.0
155,79.0,ask,3667.3,27.0
156,79.0,ask,3667.4,19.0
157,80.0,ask,3628.6000000000004,14.0
158,80.0,ask,3628.9000000000005,30.0
159,80.0,ask,3629.0000000000005,1.0
160,81.0,ask,3628.4,11.0
161,81.0,ask,3628.7000000000003,16.0
162,81.0,ask,3628.8,2.0
163,82.0,bid,3611.5,8.0
164,83.0,bid,3625.3,7.0
165,83.0,bid,3625.4,14.0
166,84.0,bid,3614.7,12.0
167,84.0,bid,3614.8,16.0
168,84.0,bid,3615.0,4.0
169,85.0,bid,3632.6000000000004,12.0
170,86.0,ask,3656.7000000000003,4.0
171,86.0,ask,3656.8,4.0
172,86.0,ask,3657.2000000000003,4.0
173,87.0,bid,3633.4000000000005,2.0
174,87.0,bid,3633.6000000000004,9.0
175,88.0,bid,3636.4,5.0
176,89.0,bid,3639.7000000000003,7.0
177,89.0,bid,3639.9,20.0
178,90.0,bid,3660.0,4.0
179,90.0,bid,3660.3,12.0
180,91.0,bid,3622.5,7.0
181,92.0,bid,3657.2000000000003,2.0
182,92.0,bid,3657.3,7.0
183,93.0,bid,3676.7000000000003,7.0
184,93.0,bid,3677.1000000000004,15.0
185,93.0,bid,3677.3,26.0
186,94.0,bid,3664.4,8.0
187,95.0,bid,3647.6000000000004,21.0
188,96.0,ask,3623.4,4.0
189,96.0,ask,3623.7000000000003,3.0
190,97.0,ask,3612.5,4.0
191,97.0,ask,3612.7,4.0
192,97.0,ask,3612.9,1.0
193,98.0,bid,3604.6000000000004,17.0
194,99.0,bid,3612.5000000000005,22.0
195,99.0,bid,3612.8,7.0
196,99.0,bid,3613.1000000000004,24.0
197,100.0,bid,3615.6000000000004,8.0
198,101.0,bid,3627.6,8.0
199,101.0,bid,3627.8,18.0
200,101.0,bid,3628.0,9.0
201,102.0,ask,3613.7000000000003,2.0
202,103.0,bid,3633.7,10.0
203,103.0,bid,3633.8,4.0
204,103.0,bid,3634.0,13.0
205,104.0,ask,3636.9,10.0
206,104.0,ask,3637.0,4.0
207,104.0,ask,3637.4,7.0
208,105.0,ask,3636.6000000000004,1.0
209,106.0,ask,3641.7000000000003,8.0
210,107.0,ask,3651.9,5.0
211,108.0,ask,3660.0,13.0
212,108.0,ask,3660.3,1.0
213,109.0,ask,3662.4,5.0
214,109.0,ask,3662.7000000000003,8.0
215,109.0,ask,3662.8,10.0
216,110.0,ask,3651.3,3.0
217,111.0,ask,3656.6000000000004,7.0
218,112.0,ask,3707.3,5.0
219,112.0,ask,3707.5,4.0
220,112.0,ask,3707.8,4.0
221,113.0,bid,3668.4,3.0
222,113.0,bid,3668.5,4.0
223,113.0,bid,3668.8,9.0
224,114.0,bid,3755.6000000000004,4.0
225,115.0,bid,3697.5,1.0
226,116.0,ask,3713.8,11.0
227,116.0,ask,3714.0,10.0
228,116.0,ask,3714.2000000000003,12.0
229,117.0,ask,3709.2000000000003,9.0
230,118.0,ask,3703.7000000000003,3.0
231,119.0,ask,3721.8,23.0
232,120.0,ask,3681.1000000000004,16.0
233,120.0,ask,3681.3,10.0
234,120.0,ask,3681.5000000000005,20.0
235,121.0,ask,3705.4,6.0
236,121.0,ask,3705.7000000000003,7.0
237,121.0,ask,3706.0,6.0
238,122.0,ask,3686.5,20.0
239,122.0,ask,3686.6,5.0
240,122.0,ask,3686.9,6.0
241,123.0,bid,3687.8,2.0
242,123.0,bid,3688.1000000000004,4.0
243,123.0,bid,3688.2000000000003,4.0
244,124.0,bid,3706.3,4.0
245,124.0,bid,3706.6000000000004,4.0
246,124.0,bid,3706.7000000000003,4.0
247,125.0,bid,3684.3,4.0
248,125.0,bid,3684.4,4.0
249,125.0,bid,3684.7000000000003,4.0
250,126.0,ask,3683.4,7.0
251,126.0,ask,3683.7000000000003,9.0
252,127.0,bid,3689.2000000000003,1.0
253,127.0,bid,3689.3,4.0
254,127.0,bid,3689.4,7.0
255,128.0,ask,3676.0,11.0
256,128.0,ask,3676.1,10.0
257,128.0,ask,3676.4,20.0
258,129.0,bid,3663.3,4.0
259,129.0,bid,3663.6000000000004,4.0
260,129.0,bid,3663.7000000000003,5.0
261,130.0,bid,3648.2000000000003,2.0
262,130.0,bid,3648.3,4.0
263,131.0,ask,3668.2000000000003,40.0
264,131.0,ask,3668.5000000000005,19.0
265,131.0,ask,3668.6000000000004,19.0
266,132.0,ask,3635.7000000000003,8.0
267,132.0,ask,3636.0000000000005,43.0
268,132.0,ask,3636.2000000000003,6.0
269,133.0,ask,3679.0,16.0
270,133.0,ask,3679.2,18.0
271,133.0,ask,3679.5,5.0
272,134.0,ask,3641.3,5.0
273,134.0,ask,3641.4,18.0
274,135.0,bid,3670.4,3.0
275,135.0,bid,3670.5000000000005,4.0
276,135.0,bid,3670.7000000000003,4.0
277,136.0,ask,3651.4,4.0
278,136.0,ask,3651.5,1.0
279,137.0,ask,3675.4,4.0
280,137.0,ask,3675.6,9.0
281,137.0,ask,3675.7000000000003,2.0
282,138.0,bid,3655.3,10.0
283,138.0,bid,3655.5,13.0
284,139.0,bid,3677.6,5.0
285,139.0,bid,3677.9,13.0
286,140.0,bid,3705.9,19.0
287,140.0,bid,3706.0,8.0
288,141.0,ask,3689.4,7.0
289,141.0,ask,3689.7000000000003,4.0
290,141.0,ask,3689.8,9.0
291,142.0,bid,3667.3,4.0
292,142.0,bid,3667.4,14.0
293,142.0,bid,3667.7000000000003,5.0
294,143.0,ask,3673.9,4.0
295,143.0,ask,3674.1,16.0
296,143.0,ask,3674.4,4.0
297,144.0,bid,3636.1000000000004,17.0
298,144.0,bid,3636.3,6.0
299,144.0,bid,3636.6000000000004,7.0
300,145.0,ask,3654.8,16.0
301,145.0,ask,3654.9,23.0
302,146.0,bid,3648.6000000000004,4.0
303,147.0,bid,3628.6000000000004,3.0
304,148.0,ask,3660.9,2.0
305,149.0,ask,3654.8,7.0
306,150.0,bid,3622.1000000000004,5.0
307,150.0,bid,3622.5000000000005,4.0
308,150.0,bid,3622.7000000000003,5.0
309,151.0,ask,3639.2000000000003,10.0
310,151.0,ask,3639.3,4.0
311,152.0,ask,3625.0,12.0
312,152.0,ask,3625.3,7.0
313,152.0,ask,3625.4,5.0
314,153.0,bid,3644.7000000000003,4.0
315,153.0,bid,3645.0000000000005,4.0
316,153.0,bid,3645.2000000000003,4.0
317,154.0,bid,3609.9,7.0
318,154.0,bid,3610.2000000000003,12.0
319,155.0,bid,3630.5000000000005,3.0
320,155.0,bid,3630.9000000000005,5.0
321,155.0,bid,3631.1000000000004,5.0
322,156.0,ask,3654.6000000000004,6.0
323,156.0,ask,3654.9000000000005,12.0
324,157.0,ask,3623.7000000000003,4.0
325,158.0,ask,3626.5,16.0
326,158.0,ask,3626.6,14.0
327,158.0,ask,3627.0,20.0
328,159.0,ask,3612.3,14.0
329,159.0,ask,3612.5,14.0
330,159.0,ask,3612.6000000000004,7.0
331,160.0,ask,3594.5,7.0
332,160.0,ask,3594.7,6.0
333,160.0,ask,3595.0,1.0
334,161.0,ask,3578.5,4.0
335,161.0,ask,3578.6,12.0
336,162.0,bid,3573.0,11.0
337,163.0,ask,3508.4,32.0
338,164.0,ask,3533.7000000000003,6.0
339,164.0,ask,3533.8,2.0
340,165.0,bid,3503.7000000000003,4.0
341,166.0,ask,3512.7000000000003,8.0
342,167.0,bid,3500.0,3.0
343,168.0,bid,3498.2000000000003,7.0
344,169.0,ask,3497.8,6.0
345,169.0,ask,3498.0,1.0
346,170.0,ask,3525.8,14.0
347,170.0,ask,3526.1000000000004,14.0
348,171.0,bid,3462.2000000000003,4.0
349,171.0,bid,3462.5000000000005,4.0
350,171.0,bid,3462.6000000000004,13.0
351,172.0,bid,3511.4,4.0
352,172.0,bid,3511.8,6.0
353,172.0,bid,3512.0,6.0
354,173.0,bid,3491.5,3.0
355,173.0,bid,3491.8,6.0
356,173.0,bid,3492.0,12.0
357,174.0,ask,3500.5,6.0
358,174.0,ask,3500.8,6.0
359,175.0,bid,3538.8,2.0
360,176.0,bid,3528.7,22.0
361,176.0,bid,3529.0,10.0
362,177.0,ask,3530.8,7.0
363,177.0,ask,3531.1000000000004,4.0
364,177.0,ask,3531.3,7.0
365,178.0,bid,3534.8,4.0
366,178.0,bid,3535.1000000000004,4.0
367,179.0,ask,3523.8,22.0
368,179.0,ask,3524.0,14.0
369,180.0,ask,3524.1000000000004,22.0
370,180.0,ask,3524.3,8.0
371,180.0,ask,3524.7000000000003,13.0
372,181.0,ask,3504.8,5.0
373,182.0,ask,3517.0,13.0
374,182.0,ask,3517.1,8.0
375,182.0,ask,3517.2,23.0
376,183.0,ask,3538.6000000000004,4.0
377,183.0,ask,3538.8,8.0
378,183.0,ask,3538.9000000000005,16.0
379,184.0,ask,3507.2000000000003,9.0
380,185.0,ask,3477.9,13.0
381,185.0,ask,3478.1,24.0
382,186.0,bid,3454.2000000000003,6.0
383,186.0,bid,3454.5000000000005,11.0
384,186.0,bid,3454.7000000000003,8.0
385,187.0,bid,3439.9,1.0
386,187.0,bid,3440.4,4.0
387,187.0,bid,3440.5,5.0
388,188.0,ask,3423.8,4.0
389,188.0,ask,3423.9,13.0
390,188.0,ask,3424.3,14.0
391,189.0,bid,3431.4,9.0
392,189.0,bid,3431.7000000000003,7.0
393,189.0,bid,3431.8,8.0
394,190.0,bid,3486.3,1.0
395,191.0,ask,3543.1000000000004,16.0
396,191.0,ask,3543.2000000000003,27.0
397,192.0,bid,3498.8,1.0
398,193.0,ask,3457.6000000000004,8.0
399,193.0,ask,3457.7000000000003,11.0
400,193.0,ask,3458.1000000000004,1.0
401,194.0,ask,3483.4,11.0
402,194.0,ask,3483.6,10.0
403,195.0,ask,3513.5,15.0
404,195.0,ask,3513.7,4.0
405,195.0,ask,3513.9,6.0
406,196.0,bid,3505.6000000000004,1.0
407,197.0,bid,3518.6000000000004,11.0
408,198.0,ask,3520.6000000000004,7.0
409,199.0,ask,3509.3,5.0
410,199.0,ask,3509.5,4.0
411,200.0,ask,3535.1000000000004,10.0
412,200.0,ask,3535.4000000000005,31.0
413,201.0,ask,3529.8,7.0
414,201.0,ask,3530.1000000000004,10.0
415,202.0,ask,3522.5,39.0
416,202.0,ask,3522.8,32.0
417,203.0,bid,3489.1,5.0
418,203.0,bid,3489.4,4.0
419,203.0,bid,3489.5,4.0
420,204.0,bid,3478.9,4.0
421,205.0,ask,3495.6000000000004,10.0
422,205.0,ask,3495.8,19.0
423,205.0,ask,3496.1000000000004,6.0
424,206.0,bid,3474.6,3.0
425,206.0,bid,3474.9,5.0
426,206.0,bid,3475.0,5.0
427,207.0,ask,3454.3,5.0
428,207.0,ask,3454.5,13.0
429,208.0,ask,3517.2000000000003,6.0
430,209.0,ask,3488.8,14.0
431,209.0,ask,3489.1000000000004,5.0
432,209.0,ask,3489.3,2.0
433,210.0,ask,3484.6000000000004,14.0
434,211.0,ask,3515.7000000000003,19.0
435,211.0,ask,3515.8,6.0
436,211.0,ask,3516.3,16.0
437,212.0,ask,3516.9,11.0
438,213.0,ask,3503.8,20.0
439,213.0,ask,3504.1000000000004,9.0
440,213.0,ask,3504.2000000000003,7.0
441,214.0,bid,3530.3,8.0
442,214.0,bid,3530.5,5.0
443,215.0,bid,3548.8,3.0
444,215.0,bid,3549.2000000000003,9.0
445,215.0,bid,3549.4,5.0
446,216.0,ask,3513.9,7.0
447,217.0,ask,3553.2000000000003,8.0
448,217.0,ask,3553.3,5.0
449,218.0,ask,3557.2000000000003,25.0
450,218.0,ask,3557.3,8.0
451,219.0,bid,3540.8,1.0
452,220.0,bid,3581.1,1.0
453,220.0,bid,3581.4,8.0
454,221.0,ask,3572.0,5.0
455,221.0,ask,3572.3,10.0
456,221.0,ask,3572.5,11.0
457,222.0,ask,3556.2000000000003,8.0
458,222.0,ask,3556.3,2.0
459,223.0,bid,3586.8,3.0
460,224.0,ask,3554.8,2.0
461,225.0,bid,3561.3,4.0
462,226.0,ask,3551.4,10.0
463,226.0,ask,3551.7000000000003,5.0
464,226.0,ask,3551.9,4.0
465,227.0,ask,3555.6000000000004,4.0
466,228.0,bid,3558.0,4.0
467,229.0,ask,3525.3,4.0
468,230.0,ask,3514.2000000000003,4.0
469,230.0,ask,3514.4,8.0
470,230.0,ask,3514.6000000000004,4.0
471,231.0,bid,3518.6,4.0
472,231.0,bid,3518.9,4.0
473,231.0,bid,3519.0,6.0
474,232.0,ask,3514.9,5.0
475,232.0,ask,3515.1,8.0
476,232.0,ask,3515.5,10.0
477,233.0,ask,3518.1000000000004,25.0
478,234.0,ask,3514.9,10.0
479,234.0,ask,3515.2000000000003,8.0
480,234.0,ask,3515.3,5.0
481,235.0,ask,3479.8,15.0
482,235.0,ask,3479.9,6.0
483,236.0,ask,3460.5,5.0
484,236.0,ask,3460.7,10.0
485,237.0,bid,3469.6000000000004,3.0
486,238.0,bid,3503.4,8.0
487,239.0,bid,3468.3,5.0
488,239.0,bid,3468.4,6.0
489,239.0,bid,3468.7000000000003,4.0
490,240.0,ask,3422.6000000000004,9.0
491,241.0,ask,3404.6000000000004,3.0
492,242.0,ask,3393.3,4.0
493,242.0,ask,3393.6000000000004,2.0
494,243.0,ask,3385.8,1.0
495,244.0,ask,3330.0,1.0
496,245.0,ask,3361.2000000000003,13.0
497,246.0,ask,3391.0,4.0
498,246.0,ask,3391.2,9.0
499,246.0,ask,3391.4,15.0
500,247.0,bid,3392.2000000000003,3.0
501,247.0,bid,3392.4,4.0
502,247.0,bid,3392.7000000000003,4.0
503,248.0,ask,3393.6000000000004,11.0
504,248.0,ask,3393.7000000000003,6.0
505,249.0,ask,3364.0,8.0
506,249.0,ask,3364.1,18.0
507,250.0,ask,3405.6000000000004,15.0
508,250.0,ask,3405.7000000000003,4.0
509,250.0,ask,3406.0000000000005,6.0
510,251.0,ask,3425.8,10.0
511,251.0,ask,3426.0,11.0
512,251.0,ask,3426.3,7.0
513,252.0,ask,3422.0,16.0
514,253.0,ask,3371.3,9.0
515,253.0,ask,3371.5,9.0
516,253.0,ask,3371.6000000000004,9.0
517,254.0,bid,3357.4,2.0
518,254.0,bid,3357.7000000000003,4.0
519,255.0,ask,3342.5,6.0
520,256.0,bid,3332.4000000000005,4.0
521,256.0,bid,3332.6000000000004,6.0
522,257.0,ask,3350.6000000000004,8.0
523,257.0,ask,3350.8,2.0
524,258.0,bid,3298.8,3.0
525,258.0,bid,3299.0000000000005,4.0
526,258.0,bid,3299.2000000000003,6.0
527,259.0,ask,3306.3,2.0
528,260.0,ask,3306.6000000000004,7.0
529,260.0,ask,3306.7000000000003,17.0
530,260.0,ask,3307.0000000000005,4.0
531,261.0,bid,3344.9,8.0
532,261.0,bid,3345.2000000000003,4.0
533,262.0,bid,3317.1000000000004,4.0
534,263.0,ask,3305.2000000000003,8.0
535,263.0,ask,3305.5000000000005,12.0
536,264.0,ask,3280.0,13.0
537,264.0,ask,3280.2,38.0
538,264.0,ask,3280.4,4.0
539,265.0,ask,3289.7000000000003,5.0
540,266.0,ask,3315.7000000000003,8.0
541,266.0,ask,3315.9,1.0
542,267.0,bid,3310.8,10.0
543,267.0,bid,3311.1000000000004,14.0
544,268.0,bid,3294.0,3.0
545,268.0,bid,3294.2000000000003,9.0
546,268.0,bid,3294.4,9.0
547,269.0,ask,3296.6000000000004,10.0
548,269.0,ask,3296.7000000000003,4.0
549,269.0,ask,3296.8,5.0
550,270.0,bid,3314.4,1.0
551,271.0,bid,3303.9,6.0
552,272.0,bid,3318.3,19.0
553,272.0,bid,3318.7000000000003,4.0
554,272.0,bid,3318.8,10.0
555,273.0,ask,3316.5,21.0
556,273.0,ask,3316.7,1.0
557,274.0,bid,3343.1000000000004,1.0
558,275.0,ask,3331.3,9.0
559,275.0,ask,3331.6000000000004,10.0
560,275.0,ask,3331.7000000000003,7.0
561,276.0,ask,3340.6000000000004,7.0
562,276.0,ask,3340.9000000000005,5.0
563,277.0,ask,3348.7000000000003,9.0
564,277.0,ask,3348.9,9.0
565,278.0,ask,3357.8,4.0
566,278.0,ask,3357.9,30.0
567,278.0,ask,3358.2000000000003,4.0
568,279.0,ask,3361.2000000000003,7.0
569,279.0,ask,3361.5000000000005,6.0
570,280.0,bid,3328.7000000000003,1.0
571,281.0,ask,3356.9,11.0
572,282.0,ask,3334.2000000000003,9.0
573,283.0,bid,3377.5,1.0
574,284.0,ask,3356.2000000000003,12.0
575,284.0,ask,3356.3,8.0
576,285.0,bid,3378.8,4.0
577,285.0,bid,3379.1000000000004,4.0
578,285.0,bid,3379.2000000000003,4.0
579,286.0,bid,3474.7000000000003,1.0
580,287.0,ask,3417.1000000000004,2.0
581,288.0,bid,3391.2,4.0
582,288.0,bid,3391.4,6.0
583,288.0,bid,3391.5,4.0
584,289.0,ask,3431.3,31.0
585,289.0,ask,3431.5,11.0
586,289.0,ask,3431.6000000000004,9.0
587,290.0,ask,3462.9,29.0
588,290.0,ask,3463.0,7.0
589,291.0,ask,3476.3,5.0
590,291.0,ask,3476.4,10.0
591,291.0,ask,3476.5,19.0
592,292.0,ask,3460.1000000000004,13.0
593,292.0,ask,3460.2000000000003,7.0
594,292.0,ask,3460.7000000000003,5.0
595,293.0,ask,3484.7000000000003,19.0
596,293.0,ask,3484.8,14.0
597,293.0,ask,3485.1000000000004,7.0
598,294.0,bid,3493.6000000000004,1.0
599,295.0,ask,3465.6000000000004,12.0
600,296.0,bid,3473.6000000000004,4.0
601,297.0,ask,3442.5,20.0
602,298.0,ask,3490.3,20.0
603,299.0,ask,3474.3,30.0
604,299.0,ask,3474.4,14.0
605,299.0,ask,3474.8,8.0
606,300.0,ask,3477.7000000000003,9.0
607,300.0,ask,3477.9,11.0
608,300.0,ask,3478.1000000000004,9.0
609,301.0,ask,3477.8,49.0
610,301.0,ask,3478.0,8.0
611,301.0,ask,3478.1000000000004,20.0
612,302.0,ask,3451.7000000000003,5.0
613,302.0,ask,3451.8,6.0
614,302.0,ask,3452.0000000000005,24.0
615,303.0,ask,3491.0,11.0
616,304.0,bid,3483.7,4.0
617,304.0,bid,3483.8,4.0
618,304.0,bid,3484.0,9.0
619,305.0,bid,3455.7000000000003,4.0
620,305.0,bid,3456.0000000000005,15.0
621,305.0,bid,3456.2000000000003,10.0
622,306.0,ask,3473.4,16.0
623,307.0,bid,3589.0,6.0
624,307.0,bid,3589.2,6.0
625,307.0,bid,3589.5,15.0
626,308.0,ask,3581.7000000000003,4.0
627,308.0,ask,3581.8,3.0
628,309.0,bid,3602.9,1.0
629,310.0,ask,3633.2000000000003,3.0
630,311.0,ask,3647.6000000000004,18.0
631,311.0,ask,3647.9000000000005,21.0
632,312.0,ask,3607.7000000000003,2.0
633,313.0,ask,3621.6000000000004,3.0
634,314.0,bid,3654.0,4.0
635,314.0,bid,3654.3,4.0
636,314.0,bid,3654.4,4.0
637,315.0,ask,3625.9,8.0
638,315.0,ask,3626.2000000000003,12.0
639,315.0,ask,3626.5,10.0
640,316.0,ask,3629.3,6.0
641,317.0,ask,3612.0,4.0
642,318.0,bid,3637.6000000000004,10.0
643,319.0,ask,3677.8,2.0
644,320.0,ask,3624.3,3.0
645,321.0,bid,3623.2000000000003,4.0
646,321.0,bid,3623.4000000000005,4.0
647,321.0,bid,3623.6000000000004,4.0
648,322.0,ask,3641.4,37.0
649,322.0,ask,3641.5,7.0
650,322.0,ask,3641.7000000000003,5.0
651,323.0,bid,3653.8,1.0
652,324.0,ask,3689.6000000000004,6.0
653,325.0,ask,3704.3,8.0
654,325.0,ask,3704.5,18.0
655,326.0,ask,3664.3,2.0
656,327.0,bid,3640.5,4.0
657,327.0,bid,3640.7,4.0
658,327.0,bid,3641.0,5.0
659,328.0,bid,3689.1,4.0
660,328.0,bid,3689.2000000000003,3.0
661,328.0,bid,3689.4,4.0
662,329.0,ask,3641.4,7.0
663,329.0,ask,3641.7000000000003,6.0
664,329.0,ask,3641.8,8.0
665,330.0,ask,3622.9,12.0
666,330.0,ask,3623.0,22.0
667,331.0,ask,3644.6000000000004,12.0
668,331.0,ask,3644.8,17.0
669,331.0,ask,3645.2000000000003,6.0
670,332.0,bid,3646.3,1.0
671,333.0,ask,3661.2000000000003,8.0
672,334.0,ask,3663.1000000000004,4.0
673,334.0,ask,3663.2000000000003,6.0
674,334.0,ask,3663.5000000000005,4.0
675,335.0,ask,3705.5,6.0
676,335.0,ask,3705.6,5.0
677,335.0,ask,3705.9,4.0
678,336.0,ask,3702.4,9.0
679,336.0,ask,3702.5,17.0
680,336.0,ask,3702.9,5.0
681,337.0,ask,3697.5,10.0
682,337.0,ask,3697.6,5.0
683,338.0,bid,3691.0000000000005,3.0
684,338.0,bid,3691.1000000000004,9.0
685,339.0,bid,3662.8,2.0
686,340.0,ask,3650.6000000000004,13.0
687,340.0,ask,3650.7000000000003,7.0
688,340.0,ask,3651.1000000000004,14.0
689,341.0,bid,3660.2000000000003,8.0
690,341.0,bid,3660.3,19.0
691,341.0,bid,3660.6000000000004,10.0
692,342.0,bid,3697.6000000000004,15.0
693,342.0,bid,3697.7000000000003,8.0
694,342.0,bid,3697.8,10.0
695,343.0,ask,3720.0,4.0
696,343.0,ask,3720.3,4.0
697,343.0,ask,3720.4,4.0
698,344.0,bid,3709.6,2.0
699,344.0,bid,3709.9,28.0
700,345.0,bid,3711.5,3.0
701,346.0,bid,3744.7000000000003,3.0
702,346.0,bid,3745.1000000000004,16.0
703,346.0,bid,3745.2000000000003,4.0
704,347.0,bid,3712.9,14.0
705,347.0,bid,3713.1000000000004,4.0
706,347.0,bid,3713.3,4.0
707,348.0,bid,3692.2000000000003,11.0
